sa2_name,state,pressure_score,erp_change_pct,growth_20yr,years_of_growth,dwellings_2526_fytd,seifa_disadvantage_score,total_dwellings_2023-24,lat,lon
Harrington Park,NSW,1.3,0.6,2.470427661510464,21,2.0,1078.0,12.0,-34.0247325,150.7422344
Lake Munmorah - Mannering Park,NSW,1.3,-0.2,0.2227383322273833,19,18.0,952.0,80.0,-33.2145467,151.5697213
Lakemba,NSW,1.3,1.6,0.1609543896651727,16,19.0,810.0,72.0,-33.9196311,151.0749236
Campbell,ACT,1.3,4.2,0.5967741935483871,14,7.0,1118.0,96.0,-35.2913397,149.158176
Deloraine,TAS,1.3,0.8,0.1153032440056417,18,29.0,940.0,200.0,-41.5250938,146.65993
O`Connor (ACT),ACT,1.3,0.0,0.2341678939617084,19,19.0,1070.0,76.0,-35.2638477,149.1226146
Ballajura,WA,1.3,1.0,-0.052144578313253,12,14.0,968.0,84.0,-31.8494104,115.9221151
Tullamarine,VIC,1.3,1.9,-0.0050407709414381,13,12.0,969.0,228.0,-37.704658,144.8717732
Lenah Valley - Mount Stuart,TAS,1.3,0.3,0.1041641665666626,17,16.0,1054.0,80.0,-42.8658786,147.2949586
Beenleigh,QLD,1.3,1.3,0.1458787334957056,16,108.0,868.0,112.0,-27.7159492,153.2022293
Hoppers Crossing - South,VIC,1.3,0.9,-0.0684151073130003,12,8.0,944.0,136.0,-37.8832314,144.7010882
Lalor - East,VIC,1.3,2.3,-0.0487031162530322,13,12.0,884.0,204.0,-37.675907,145.0350787
Bayview - Elanora Heights,NSW,1.3,0.3,0.0523725508403751,16,10.0,1098.0,108.0,-33.6576847,151.2866735
Kingsgrove (South) - Bardwell Park,NSW,1.3,1.1,0.1006517614058246,14,23.0,1014.0,260.0,-33.9371844,151.0996523
Seville Grove,WA,1.3,2.9,0.8682819383259912,20,6.0,962.0,44.0,-32.1360525,115.9915227
Telina - Toolooa,QLD,1.2,1.9,0.700502512562814,19,11.0,974.0,56.0,-23.8896695,151.2542308
Macgregor (Qld),QLD,1.2,2.6,0.2191528545119705,20,5.0,970.0,40.0,-27.5623694,153.074311
Cranebrook - Castlereagh,NSW,1.2,0.4,0.1186648589321453,16,7.0,996.0,96.0,-33.6906652,150.6654292
Flora Hill - Spring Gully,VIC,1.2,1.1,0.0842021758839528,19,58.0,993.0,104.0,-36.7781198,144.2984448
Pioneer Valley,QLD,1.2,0.9,0.8735494197679071,21,18.0,1010.0,72.0,-21.1553628,148.7367712
West Arnhem,NT,1.2,1.2,0.4101641556105239,19,13.0,448.0,6.0,-12.4602634,133.3998552
Holland Park West,QLD,1.2,1.4,0.2647776318258585,19,8.0,1072.0,124.0,-27.52633,153.0631729
Rochedale South - Priestdale,QLD,1.2,1.1,0.0566820276497695,17,9.0,1033.0,124.0,-27.6009655,153.1283725
Lemon Tree Passage - Tanilba Bay,NSW,1.2,0.4,0.1936583702693488,20,48.0,937.0,12.0,-32.7367173,152.0005617
Higgins,ACT,1.2,0.4,0.0018331805682859,11,78.0,1052.0,24.0,-35.2324074,149.0272318
Morphett Vale - East,SA,1.2,0.0,-0.0146137787056367,8,39.0,950.0,210.0,-35.1213224,138.5310072
Tewantin,QLD,1.2,0.5,0.1338282078472958,17,2.0,989.0,80.0,-26.3920057,153.0391832
Westcourt - Bungalow,QLD,1.2,1.8,0.2479912344777209,16,11.0,866.0,12.0,-16.929713,145.7532664
Gracemere,QLD,1.2,1.6,1.7367766023646547,22,11.0,954.0,76.0,-23.4576095,150.4534905
Cooloola,QLD,1.2,2.3,0.8737761312516539,22,26.0,901.0,192.0,-26.0221207,153.0138634
North Toowoomba - Harlaxton,QLD,1.2,0.9,0.117537628953154,14,49.0,910.0,116.0,-27.5439816,151.9611155
Bexley - South,NSW,1.2,1.6,0.0818361955085865,15,13.0,980.0,152.0,-33.960297,151.116944
Harvey,WA,1.2,2.5,0.2476283142787642,19,47.0,970.0,204.0,-33.15052,115.9169603
Surry Hills,NSW,1.2,1.9,0.2293314162473041,17,18.0,1034.0,0.0,-33.8845123,151.2100301
Red Hill (ACT),ACT,1.2,4.1,0.0855041372969659,13,4.0,1112.0,40.0,-35.3271319,149.1265347
Macnamara,ACT,1.1,0.0,0.0,0,64.0,0.0,80.0,-35.2186569,148.9764412
Silverwater - Newington,NSW,1.1,3.1,1.1711880261927037,14,4.0,1050.0,72.0,-33.8291562,151.0568648
Waverley - St Leonards,TAS,1.1,0.2,0.1650622876557191,17,31.0,902.0,84.0,-41.4361218,147.1762169
Greenfields,WA,1.1,2.1,0.1828051321416822,15,8.0,890.0,160.0,-32.5234919,115.7622058
Nanango,QLD,1.1,1.7,0.32715281234445,22,39.0,863.0,204.0,-26.6764195,151.9851744
Bundoora - North,VIC,1.1,2.9,2.4899738448125546,19,2.0,1027.0,12.0,-37.6982468,145.0596757
Millbank - Avoca,QLD,1.1,1.6,0.1067671310776229,14,61.0,924.0,164.0,-24.8741735,152.3200959
Sale,VIC,1.1,0.2,0.1250274182934854,22,18.0,970.0,136.0,-38.1094463,147.0656717
Boulder,WA,1.1,1.4,-0.0481719367588932,12,0.0,943.0,24.0,-30.774675,121.4883268
Singleton,NSW,1.1,-0.3,0.1710067114093959,16,28.0,984.0,88.0,-32.602355,151.1132887
Kurunjang - Toolern Vale,VIC,1.1,1.3,0.975773449009658,21,7.0,947.0,36.0,-37.6626777,144.5914403
Yangebup,WA,1.1,1.1,0.3300986576095746,17,9.0,1012.0,148.0,-32.1220078,115.8187448
Margate - Snug,TAS,1.1,0.6,0.6632361349342482,22,16.0,1049.0,80.0,-43.0611072,147.2561185
Logan Central,QLD,1.1,1.9,0.1577375724574038,14,6.0,682.0,68.0,-27.6412988,153.1072741
Springwood,QLD,1.1,1.3,0.0975817620112922,16,3.0,1027.0,76.0,-33.7017613,150.5655467
Kuraby,QLD,1.1,1.2,0.9833368487660832,20,15.0,1028.0,60.0,-27.6047543,153.0982186
Tingalpa,QLD,1.0,2.3,0.1691148775894538,18,15.0,1044.0,88.0,-27.473625,153.1250537
Norlane,VIC,1.0,-0.1,-0.0353905912818299,12,29.0,764.0,84.0,-38.0918861,144.3536879
Springwood - Winmalee,NSW,1.0,0.3,0.0052674598129143,11,5.0,1070.0,116.0,-33.6957326,150.620106
Port Douglas,QLD,1.0,2.8,0.3970177073625349,19,6.0,1015.0,28.0,-16.4845983,145.4636294
Brinsmead,QLD,1.0,0.3,0.3619456366237482,16,8.0,1060.0,80.0,-16.8998615,145.7142103
Hawthorne,QLD,1.0,2.3,0.4026101945333661,21,9.0,1102.0,60.0,-27.4623063,153.0598051
Balmoral,QLD,1.0,1.5,0.4282346006483937,20,7.0,1090.0,88.0,-27.456752,153.0687076
Parklands - Camdale,TAS,1.0,-0.4,0.2305540989337528,15,16.0,923.0,72.0,-26.59861,152.96778
Narwee - Beverly Hills,NSW,1.0,1.1,0.1761339729024657,15,21.0,964.0,192.0,-33.9455556,151.0694444
Innisfail,QLD,1.0,0.8,-0.0259259259259259,10,16.0,871.0,232.0,-17.5241605,146.0311385
Risdon Vale,TAS,1.0,2.3,0.2782667569397427,17,19.0,870.0,160.0,-42.8127491,147.3524634
Glenorchy,TAS,1.0,-0.5,0.1960461285008237,17,27.0,879.0,68.0,-42.8339024,147.274444
Slade Point,QLD,1.0,0.7,-0.0306634945810203,12,4.0,942.0,12.0,-21.0803655,149.2125675
Cherrybrook,NSW,1.0,0.0,-0.0058237145855194,11,8.0,1110.0,60.0,-33.7367091,151.0319686
Campbellfield - Coolaroo,VIC,1.0,1.3,0.0194096490140146,15,22.0,791.0,120.0,-37.6641298,144.959583
Palm Island,QLD,1.0,3.3,0.0079295154185022,11,0.0,567.0,12.0,-18.702764,146.564155
Monterey - Brighton-le-Sands - Kyeemagh,NSW,1.0,-0.5,0.0280072082895329,10,18.0,1005.0,268.0,-33.9720137,151.1480392
Prospect Reservoir,NSW,1.0,0.0,-0.1052631578947368,7,0.0,0.0,1328.0,-33.8212205,150.896228
Kelso,QLD,1.0,1.1,0.3977060216930557,21,20.0,938.0,44.0,-33.4186157,149.605673
Emerald - Cockatoo,VIC,1.0,0.3,0.1175361037430002,19,12.0,1066.0,148.0,-23.5263118,148.1618622
St Helens - Scamander,TAS,1.0,1.2,0.227405247813411,17,25.0,911.0,244.0,-27.672343,151.4763711
Kyabram,VIC,1.0,-0.6,-0.0106353967821107,12,49.0,961.0,204.0,-36.3131874,145.0480905
Altona Meadows,VIC,1.0,0.8,-0.0195628358286817,14,13.0,983.0,128.0,-37.8814419,144.7845482
Sippy Downs,QLD,1.0,1.0,2.859379797359533,22,26.0,1005.0,40.0,-26.7257935,153.0783709
Toronto - Awaba,NSW,1.0,-0.2,0.045920641997325,14,14.0,975.0,76.0,-33.0096507,151.5817317
Wyndham Vale - South,VIC,1.0,2.0,1.212779253241681,20,10.0,958.0,36.0,-37.9039538,144.624969
Ayr,QLD,0.9,1.2,-0.0020496224379719,10,15.0,952.0,92.0,-19.5758597,147.4044626
Rocklea - Acacia Ridge,QLD,0.9,0.4,0.1389299102578666,15,24.0,883.0,190.0,-27.5482033,153.0115871
Barton,ACT,0.9,-1.4,3.0181086519114686,20,0.0,1118.0,0.0,-35.3072631,149.1404986
Vermont South,VIC,0.9,0.7,0.003843323248017,13,12.0,1060.0,212.0,-37.854386,145.1878065
Carnarvon,WA,0.9,1.1,-0.1569319640564826,7,0.0,919.0,16.0,-24.883847,113.6570703
Brighton (Qld),QLD,0.9,1.4,0.1590648636259454,20,7.0,1039.0,108.0,-27.3058983,153.0508821
Waroona,WA,0.9,1.8,0.2822831308279175,20,18.0,936.0,168.0,-32.8492605,115.9082511
Southern Midlands,TAS,0.9,0.9,0.1973932430114903,16,27.0,951.0,228.0,-42.4182,147.4602329
Haberfield - Summer Hill,NSW,0.9,0.9,0.0251006220270764,11,5.0,1073.0,8.0,-33.8794325,151.1391605
Lilyfield - Rozelle,NSW,0.9,1.7,0.1995084329180439,18,16.0,1088.0,72.0,-33.8683155,151.1759836
West Ulverstone,TAS,0.9,0.0,0.1157384987893462,15,17.0,899.0,72.0,-41.1470375,146.1599884
Banora Point,NSW,0.9,0.6,0.2181151448478181,21,8.0,995.0,56.0,-28.2220841,153.5370661
Stanthorpe,QLD,0.9,1.0,0.0786872281534203,15,11.0,913.0,84.0,-28.6559947,151.9338265
Elimbah,QLD,0.9,1.4,0.6887829912023461,22,11.0,1027.0,116.0,-27.0113727,152.9438
Epping - East,VIC,0.9,1.0,0.3734731270358306,18,24.0,961.0,12.0,-37.8741722,145.046213
Kalgoorlie,WA,0.9,-0.2,0.0701188321397654,10,13.0,1017.0,136.0,-30.7464139,121.473223
Woollahra,NSW,0.9,1.6,0.0323865144677462,14,1.0,1106.0,132.0,-33.8618335,151.2733318
Dianella - North,WA,0.9,1.1,0.2107473513410327,15,22.0,1027.0,100.0,-34.0379385,151.1235873
Osborne Park Industrial,WA,0.9,-1.1,20.0,13,1.0,1087.0,0.0,,
Elsey,NT,0.9,0.5,0.3018217626784835,21,5.0,600.0,6.0,-15.1196163,133.3878042
Christie Downs,SA,0.8,0.1,0.2541515308770109,20,30.0,862.0,104.0,-35.1272875,138.4969434
Alexander Heights - Koondoola,WA,0.8,0.8,-0.0049472830494728,11,20.0,913.0,128.0,-31.835083,115.8766877
Slacks Creek,QLD,0.8,0.7,0.0793300571657807,16,6.0,857.0,116.0,-27.638501,153.1287129
Inverell,NSW,0.8,0.1,0.1156536749341328,20,12.0,921.0,192.0,-29.4367981,151.1770693
Warnbro,WA,0.8,1.8,-0.0301993826645532,14,9.0,944.0,48.0,-32.3265299,115.767922
Bunyip - Garfield,VIC,0.8,0.5,0.375637926403438,22,22.0,1046.0,224.0,-38.0989509,145.7207056
Redwood Park,SA,0.8,0.7,-0.0333333333333333,8,35.0,1048.0,156.0,-34.8115495,138.7069525
Elanora,QLD,0.8,1.8,0.2236927348449791,18,2.0,1033.0,24.0,-28.126998,153.4591428
Pakenham - South West,VIC,0.8,0.8,6.471008737092931,21,4.0,990.0,160.0,-38.0806283,145.4863217
Greenwood - Warwick,WA,0.8,2.4,0.0021667005213623,11,28.0,1052.0,176.0,-27.337627,151.7410835
Wamuran,QLD,0.8,1.9,0.6470804260007345,22,4.0,1025.0,60.0,-27.0392726,152.8607233
Dandenong - South,VIC,0.8,2.1,0.7512654913597486,18,1.0,818.0,32.0,-38.0279936,145.2209236
Casino,NSW,0.8,0.3,0.0985776903121925,16,5.0,891.0,216.0,-28.8631616,153.048155
Brighton - Pontville,TAS,0.8,1.5,1.2467700258397931,22,36.0,988.0,160.0,-42.6771871,147.2729088
Plenty - Yarrambat,VIC,0.8,0.4,0.2339496661530559,19,8.0,1097.0,72.0,-37.6529037,145.1051147
Mill Park - North,VIC,0.8,1.5,-0.0521385364809164,11,8.0,1011.0,48.0,-33.782599,151.2795585
Parkville,VIC,0.8,3.4,0.5552222013875867,18,0.0,1055.0,0.0,-37.7871148,144.9515533
Belrose,NSW,0.8,0.6,0.1383598911776137,17,2.0,1098.0,52.0,-33.730009,151.2191438
Broulee - Tomakin,NSW,0.7,2.1,0.4909021986353298,20,14.0,1034.0,96.0,-35.8483333,150.1677778
St Johns Park - Wakeley,NSW,0.7,0.5,-0.0240942819729375,13,18.0,874.0,104.0,-33.8816667,150.9011111
Kangaroo Island,SA,0.7,0.8,0.2223273415326395,21,31.0,991.0,260.0,-35.8182635,137.1566125
Penshurst,NSW,0.7,2.1,0.2072289156626506,17,13.0,987.0,120.0,-33.9648292,151.0849525
Mount Morgan,QLD,0.7,1.4,0.0612880886426592,16,1.0,796.0,8.0,-23.640206,150.4012747
Wright,ACT,0.7,4.1,20.0,13,0.0,1110.0,108.0,-35.3192644,149.0336167
Hoxton Park - Carnes Hill - Horningsea Park,NSW,0.7,1.8,0.9354482758620688,22,39.0,977.0,64.0,-33.9294022,150.8560164
Wallaroo,SA,0.7,2.8,0.6112945838837517,22,48.0,891.0,202.0,-33.9308118,137.6272608
Roleystone,WA,0.7,1.3,0.2192344194875039,18,14.0,1068.0,32.0,-32.1123763,116.0688121
Narre Warren South - West,VIC,0.7,0.3,1.0497429152218103,16,5.0,968.0,24.0,-38.05439,145.3028513
Yarra Valley,VIC,0.7,0.6,0.0707336973576853,18,18.0,995.0,100.0,-37.7549851,145.522537
Nhulunbuy,NT,0.7,1.1,-0.0304581520348093,16,6.0,1083.0,0.0,-12.1804346,136.7759913
Mount Nelson - Dynnyrne,TAS,0.7,0.7,0.3212121212121212,20,5.0,1050.0,4.0,-42.924716,147.3263248
Heatley,QLD,0.7,0.7,-0.13382416630576,4,0.0,892.0,8.0,-19.292374,146.7545179
Joondalup - Edgewater,WA,0.7,3.0,0.2530818842354478,17,16.0,1032.0,44.0,-31.7485652,115.7866666
Ulladulla Surrounds,NSW,0.7,1.5,0.4059919792403869,21,13.0,1008.0,160.0,,
Moranbah,QLD,0.7,0.7,0.5325752919483713,17,0.0,1036.0,4.0,-22.0030414,148.0432658
Aitkenvale,QLD,0.7,1.0,-0.0177276390008058,13,0.0,916.0,108.0,-19.298758,146.7694149
Newcomb - Moolap,VIC,0.7,-0.1,0.0894933256781972,14,17.0,920.0,96.0,-38.163745,144.4037863
Darlinghurst,NSW,0.7,2.5,0.3417989417989418,17,14.0,1064.0,4.0,-33.8783381,151.219225
Geraldton,WA,0.7,-0.2,-0.0577495989611183,6,39.0,916.0,130.0,-28.77035,114.6147159
Dungog,NSW,0.7,1.4,0.1879122196906104,18,33.0,1009.0,220.0,-32.3472009,151.6262439
Quoiba - Spreyton,TAS,0.7,0.6,0.3023809523809523,21,17.0,995.0,60.0,-41.2076394,146.347744
Watsonia,VIC,0.7,1.7,0.0052803886366036,13,9.0,1046.0,74.0,-37.7109468,145.0837808
Withers - Usher,WA,0.7,1.0,-0.061178896717649,12,7.0,844.0,56.0,-33.366666,115.6300131
Donnybrook - Balingup,WA,0.7,2.2,0.3977924007641689,21,17.0,987.0,128.0,-33.7022605,115.9973697
Deagon,QLD,0.7,2.2,0.2439024390243902,18,7.0,1017.0,68.0,-27.3278415,153.0589292
Nairne,SA,0.7,1.6,0.7750778816199377,22,29.0,1034.0,104.0,-35.0364036,138.9095876
Buninyong,VIC,0.6,0.5,0.3830107122721293,20,9.0,1068.0,56.0,-37.6502361,143.8839811
Leongatha,VIC,0.6,0.3,0.1926062091503268,22,25.0,998.0,172.0,-38.4761569,145.9458605
Keperra,QLD,0.6,0.3,0.053274139844617,16,31.0,993.0,64.0,-27.4093318,152.9588404
Yarrabah,QLD,0.6,0.8,0.1890925346446133,17,0.0,512.0,4.0,-17.0172815,145.8746489
Korumburra,VIC,0.6,0.8,0.249185667752443,21,21.0,1006.0,166.0,-38.4321809,145.8236012
Bridgetown - Boyup Brook,WA,0.6,1.8,0.3248505550811272,19,34.0,999.0,172.0,-33.8731707,116.2595734
Grange,QLD,0.6,1.2,0.2924973767051416,21,7.0,1118.0,40.0,-27.421631,153.015825
Wambo,QLD,0.6,0.6,0.1851851851851851,16,17.0,957.0,80.0,-32.599373,150.9178859
Paddington - Moore Park,NSW,0.6,1.9,0.0833043357227364,14,4.0,1100.0,168.0,-33.8841572,151.2272766
Maroubra - North,NSW,0.6,1.1,0.1261881350376925,14,20.0,1083.0,68.0,-33.9453441,151.2456824
North Mackay,QLD,0.6,0.1,0.1333922261484099,16,7.0,953.0,36.0,-21.121369,149.1828798
Double Bay - Darling Point,NSW,0.6,0.0,0.0649418121363258,14,70.0,1102.0,124.0,-33.8766373,151.24245
Old Beach - Otago,TAS,0.6,1.5,0.8153792864565292,22,17.0,1049.0,268.0,-42.7769541,147.2715943
Geilston Bay - Risdon,TAS,0.6,1.1,0.1860693263570961,21,4.0,1041.0,50.0,-42.8367492,147.3595087
Blayney,NSW,0.6,1.6,0.198429802955665,21,32.0,991.0,180.0,-33.6166368,149.1640565
Mount Hawthorn - Leederville,WA,0.6,2.8,0.4474609804352605,21,11.0,1092.0,64.0,-31.9216585,115.8328474
Austins Ferry - Granton,TAS,0.6,1.5,0.6695402298850575,22,11.0,1011.0,68.0,-42.7736101,147.2486399
Granville,QLD,0.6,1.5,0.0006285355122564,13,1.0,856.0,8.0,-33.8345097,151.0060111
Mount Annan,NSW,0.6,0.6,0.3653994258909193,19,7.0,1040.0,116.0,-34.0628307,150.7576322
Macquarie Fields,NSW,0.6,0.3,0.0021457742091783,12,26.0,866.0,156.0,-33.9904477,150.8849303
Mooroopna,VIC,0.6,2.5,0.0760869565217391,16,14.0,890.0,196.0,-36.3944882,145.360182
Avoca Beach - Copacabana,NSW,0.6,1.0,0.066338028169014,14,12.0,1079.0,100.0,-33.465,151.4344444
Portland,VIC,0.6,0.0,0.0401972643528426,16,33.0,931.0,160.0,-38.3456231,141.6042304
Wagga Wagga - West,NSW,0.6,-0.9,-0.0596153846153846,8,41.0,926.0,148.0,-28.3354867,116.9388705
Maitland - North,NSW,0.6,1.1,0.75,22,18.0,1064.0,36.0,-32.885919,151.7381138
Cranbourne North - West,VIC,0.6,1.1,0.25,16,5.0,946.0,12.0,-38.0775184,145.2989039
Narooma - Bermagui,NSW,0.6,0.7,0.1533678756476684,18,25.0,986.0,168.0,-36.2190152,150.1317243
Perth - Evandale,TAS,0.6,0.9,0.3087869889315563,22,40.0,1005.0,96.0,-31.9558967,115.8605784
Denmark,WA,0.6,1.3,0.4166842661034847,20,29.0,1003.0,208.0,-34.936027,117.1316106
South Hobart - Fern Tree,TAS,0.6,-0.8,0.2128227960819234,21,4.0,1057.0,28.0,-42.8960515,147.3092219
Muswellbrook,NSW,0.6,0.2,0.123763699545576,20,38.0,918.0,104.0,-32.4881159,150.516408
Lismore,NSW,0.6,-1.4,-0.1548707392383604,1,1.0,916.0,24.0,-28.8077608,153.2791883
Mount Evelyn,VIC,0.6,1.1,0.067681174843035,15,3.0,1051.0,192.0,-37.7873186,145.3883037
Guanaba - Springbrook,QLD,0.6,1.6,0.2918407128933444,20,4.0,1034.0,108.0,-27.9377318,153.2403261
Sussex Inlet - Berrara,NSW,0.6,2.5,0.1765557163531114,19,21.0,956.0,84.0,-35.127663,150.518613
Ardeer - Albion,VIC,0.6,2.5,0.1909351001355217,14,23.0,903.0,200.0,-37.7840764,144.8153765
Caroline Springs,VIC,0.6,0.4,5.701625757092764,19,2.0,1014.0,4.0,-37.7340623,144.7370017
Toukley - Norah Head,NSW,0.6,-0.2,0.0958050517414042,14,17.0,939.0,180.0,-33.2711177,151.5626815
Happy Valley,SA,0.6,1.0,0.0452997028339494,15,12.0,1045.0,76.0,-35.0765679,138.5757472
Driver,NT,0.6,0.9,-0.0756704980842911,8,0.0,963.0,0.0,-12.4846409,130.9737039
Point Cook - North East,VIC,0.5,0.8,12.337533753375338,18,4.0,1040.0,16.0,-37.9064862,144.7533059
Skye - Sandhurst,VIC,0.5,0.6,3.0840336134453783,19,60.0,1049.0,52.0,-34.9244298,138.692899
Gladstone,QLD,0.5,3.0,0.1863507779349363,16,2.0,872.0,4.0,-23.8431724,151.256132
Rockhampton City,QLD,0.5,0.1,-0.0675489385166804,13,18.0,830.0,96.0,-23.3792268,150.5102964
Calista,WA,0.5,1.1,0.172813487881981,14,12.0,877.0,28.0,-32.2471289,115.8074271
Earlville - Bayview Heights,QLD,0.5,1.2,0.1004257450538442,12,7.0,996.0,256.0,-16.9462685,145.7270251
Esperance,WA,0.5,-0.4,0.1347234814143245,18,43.0,987.0,158.0,-33.858228,121.8931606
Diddillibah - Rosemount,QLD,0.5,1.6,0.5466534784042203,22,9.0,1026.0,68.0,-26.64833,153.02611
Numurkah,VIC,0.5,0.2,0.0077431843845781,14,31.0,966.0,284.0,-36.0930602,145.4416699
Albany Surrounds,WA,0.5,1.5,0.4166072701354241,22,27.0,1030.0,80.0,,
Kirwan - East,QLD,0.5,0.3,-0.1064046086072517,7,2.0,896.0,80.0,-30.5874592,117.2207548
Red Hill (Qld),QLD,0.5,2.5,0.3647323252962811,17,4.0,1090.0,20.0,-27.4541897,153.006793
Penguin - Sulphur Creek,TAS,0.5,0.2,0.1492414924149241,15,11.0,985.0,120.0,-41.1151037,146.0724803
Newmarket,QLD,0.5,1.1,0.3502740408570005,20,5.0,1072.0,8.0,-27.4365249,153.0069328
Wangi Wangi - Rathmines,NSW,0.5,0.4,0.0823595505617977,18,25.0,1021.0,120.0,-33.035617,151.5641321
Geeveston - Dover,TAS,0.5,1.9,0.2644937986732045,20,11.0,938.0,104.0,-43.1637889,146.9275129
Mountain Creek,QLD,0.5,1.1,1.4196147798742138,21,6.0,1030.0,88.0,-26.6998495,153.1013488
Gunnedah,NSW,0.5,0.8,0.1244013810001113,18,19.0,954.0,52.0,-31.0237593,150.2036527
Reid,ACT,0.5,4.7,0.2345523329129886,10,0.0,1066.0,20.0,-35.2825977,149.1412207
Wentworth - Buronga,NSW,0.5,1.2,0.0964401294498382,16,29.0,971.0,96.0,-34.171246,142.182381
Parkwood,QLD,0.5,0.6,0.0597914252607184,11,2.0,1020.0,24.0,-32.0477841,115.9149833
Glenlee - Rockyview,QLD,0.5,3.9,0.6116369710467706,21,15.0,1067.0,104.0,-23.2884375,150.4705806
South Arm,TAS,0.5,-0.7,0.2828421922335444,20,6.0,1068.0,76.0,-43.0310543,147.4179397
Cornubia - Carbrook,QLD,0.5,0.3,0.2658464830168494,21,21.0,1063.0,40.0,-27.6499445,153.233101
Fig Tree Pocket,QLD,0.5,1.7,0.5067015364498202,20,3.0,1118.0,32.0,-27.5292959,152.9620949
Prospect Vale - Blackstone,TAS,0.5,-0.4,0.222457627118644,15,35.0,999.0,116.0,-41.4739186,147.0994844
Newtown (NSW),NSW,0.5,1.0,0.1986586493987049,18,7.0,1065.0,64.0,-33.8944969,151.1774489
East Pilbara,WA,0.5,0.4,1.5622440622440623,13,3.0,641.0,16.0,-21.6116528,124.0614127
Craigieburn - North,VIC,0.5,1.6,20.0,19,3.0,968.0,44.0,-37.5748787,144.920198
South Mackay,QLD,0.5,1.2,-0.0005559416261292,15,3.0,948.0,8.0,-21.1648165,149.1776486
Sarina,QLD,0.5,1.2,0.2898867061636004,17,20.0,977.0,108.0,-21.435808,149.1645943
Leinster - Leonora,WA,0.5,0.2,0.0222352252779403,15,6.0,733.0,34.0,-27.9169614,120.6992407
Banksmeadow,NSW,0.5,3.0,20.0,12,0.0,1084.0,0.0,-33.9542459,151.2157073
Gin Gin,QLD,0.5,2.0,0.26091727013386,17,10.0,854.0,96.0,-24.9928306,151.9572254
Cranbrook,QLD,0.5,1.5,-0.0842501883948756,3,1.0,950.0,0.0,-34.336207,117.3432544
Mundaring,WA,0.5,1.1,0.2074526780409133,18,22.0,1051.0,108.0,-31.883877,116.1940677
Bexley - North,NSW,0.5,0.7,0.1170903488500055,17,11.0,996.0,160.0,-33.9425365,151.1152081
Maryborough (Vic.),VIC,0.5,0.9,0.0628955185328684,14,14.0,879.0,220.0,-37.0459866,143.7396272
Franklin,ACT,0.5,0.0,20.0,19,0.0,1077.0,4.0,-43.0880189,147.0110052
Light,SA,0.5,1.8,0.4366562116459839,21,18.0,1005.0,116.0,-34.4100885,138.8321181
Chermside West,QLD,0.5,2.0,0.1546952224052718,17,9.0,1062.0,40.0,-27.3793434,153.0186899
Chullora,NSW,0.5,1.0,20.0,11,1.0,1006.0,0.0,-33.8925,151.0477778
Bruthen - Omeo,VIC,0.5,1.0,0.2416787264833574,20,28.0,1000.0,208.0,-37.7083455,147.8535571
Narrabeen - Wheeler Heights,NSW,0.5,0.7,0.1875066172578083,18,5.0,1059.0,52.0,-33.7135699,151.2978164
Berala,NSW,0.5,1.5,0.1173430804134106,15,14.0,875.0,132.0,-33.8753943,151.0343253
Woodend,VIC,0.5,-0.1,0.3583502366463827,21,7.0,1065.0,64.0,-37.3536857,144.5341381
Budgewoi - Buff Point - Halekulani,NSW,0.5,0.6,0.1044875346260387,17,17.0,954.0,60.0,-33.2378117,151.5646664
Ashmore,QLD,0.5,0.8,0.0829461947799645,17,45.0,1018.0,28.0,-27.9909266,153.3770522
Bonner,ACT,0.5,-0.1,20.0,13,0.0,1071.0,8.0,-35.1559621,149.1429557
Chapel Hill,QLD,0.5,1.0,0.1034176214934808,17,8.0,1110.0,48.0,-27.4994565,152.9497599
Pinjarra Hills - Pullenvale,QLD,0.4,0.5,0.4988540870893812,21,6.0,1118.0,52.0,-27.538146,152.9114761
Romaine - Havenview,TAS,0.4,0.2,0.0818991097922848,16,3.0,946.0,20.0,-41.0854144,145.9011717
Padbury,WA,0.4,3.1,0.0293004649151259,14,18.0,1064.0,56.0,-31.8086572,115.7728199
Page,ACT,0.4,-1.1,0.0484891075193253,14,1.0,1031.0,104.0,-35.2385472,149.0499405
Cromer,NSW,0.4,0.6,0.128320392317123,18,1.0,1082.0,44.0,-33.7385227,151.2762995
Ludmilla - The Narrows,NT,0.4,-1.4,-0.2506365360394543,6,0.0,959.0,0.0,-12.4294905,130.8569966
Gilmore,ACT,0.4,-0.3,-0.15717467387846,0,0.0,1053.0,44.0,-35.4150113,149.1382782
Harrison,ACT,0.4,-1.2,20.0,18,1.0,1088.0,0.0,-35.1990601,149.1561261
Stuart Park,NT,0.4,1.1,0.5550474850510024,18,0.0,1070.0,12.0,-12.448611,130.841667
Hackham West - Huntfield Heights,SA,0.4,1.0,0.0454721612194806,13,10.0,850.0,44.0,-35.1419186,138.5158128
Chapman,ACT,0.4,0.2,-0.0204498977505112,11,1.0,1118.0,48.0,-35.3562094,149.0374543
Latrobe,TAS,0.4,1.3,0.5287081339712919,22,38.0,941.0,116.0,-41.2347941,146.4100177
Orange Surrounds,NSW,0.4,0.6,0.1499522445081184,21,41.0,1048.0,300.0,,
Hawthorn - North,VIC,0.4,2.4,0.1523961661341853,17,10.0,1088.0,24.0,-37.8743814,145.0245115
