sa2_code,sa2_name,state,sa4_name,composite_score_final,v9_national_rank,high_pressure_v9,urban_renewal_score,years_of_growth
126011720,Epping (East) - North Epping,NSW,Sydney - Ryde,6.341917389945783,282,1,0.5654387021561587,21
505031101,Clarkson,WA,Perth - North West,6.341281025888885,283,1,0.35712065387227665,21
301021007,Cleveland,QLD,Brisbane - East,6.3357125335287225,284,1,0.34070576284799703,21
207011148,Balwyn North,VIC,Melbourne - Inner East,6.326449605386879,285,1,0.41004362248025017,19
319011496,Bundaberg East - Kalkie,QLD,Wide Bay,6.324886722204164,286,1,1.1721889203804488,21
407011144,Goolwa - Port Elliot,SA,South Australia - South East,6.303237202556688,287,1,0.3627514452003118,22
506031127,Cannington - Queens Park,WA,Perth - South East,6.3013143767849575,288,1,0.2595643049805588,22
402011026,Gawler - South,SA,Adelaide - North,6.296558118581418,289,1,0.3385560374385637,22
127031732,Liverpool - West,NSW,Sydney - South West,6.264303880893483,290,1,0.2936495242906056,18
402031175,Northgate - Northfield,SA,Adelaide - North,6.260686719785753,291,1,0.4839909323449762,22
206061515,South Yarra - North,VIC,Melbourne - Inner,6.25157443368223,292,1,0.43162316353221325,19
211051278,Lilydale - Coldstream,VIC,Melbourne - Outer East,6.238822149777459,293,1,0.2934520620340374,21
402021029,Davoren Park,SA,Adelaide - North,6.238225437748064,294,1,0.30006236253503044,22
317011450,Highfields,QLD,Toowoomba,6.237613597573217,295,1,0.37174678670382677,22
305031120,Alderley,QLD,Brisbane Inner City,6.223692639254499,296,1,0.488710696134762,22
208021177,Caulfield - North,VIC,Melbourne - Inner South,6.218159065186659,297,1,0.8447256696047238,21
501011003,Busselton Surrounds,WA,Bunbury,6.206282530846012,298,1,0.3038472664326481,22
121011684,Chatswood - East,NSW,Sydney - North Sydney and Hornsby,6.1953685389892525,299,1,0.3997636997066093,20
303031065,Upper Mount Gravatt,QLD,Brisbane - South,6.19346290461025,300,1,0.5553998535495976,22
208041194,Malvern - Glen Iris,VIC,Melbourne - Inner South,6.182926153340563,301,1,0.3188952683909743,20
120011383,Concord - Mortlake - Cabarita,NSW,Sydney - Inner West,6.170662635601209,302,1,0.496844029725339,20
123021437,Campbelltown - Woodbine,NSW,Sydney - Outer South West,6.152432681442152,303,1,0.3154716031923198,22
507011259,Beeliar - Wattleup,WA,Perth - South West,6.150097118454327,304,1,0.2648559184105845,21
203031051,Portarlington,VIC,Geelong,6.146880399147005,305,1,0.4750174897362746,21
115041301,Pitt Town - McGraths Hill,NSW,Sydney - Baulkham Hills and Hawkesbury,6.127949679808086,306,1,0.5080982250719,18
126021723,Eastwood,NSW,Sydney - Ryde,6.1179635032153445,307,1,0.3091231513576153,20
126021724,Ryde - North,NSW,Sydney - Ryde,6.115880433881853,308,1,0.31654750845391705,17
310021282,Rosewood,QLD,Ipswich,6.111566819326349,309,1,0.34505565312097863,17
313041372,Burpengary,QLD,Moreton Bay - North,6.105068930158619,310,1,0.2689282350055593,21
212011548,Koo Wee Rup,VIC,Melbourne - South East,6.0889082018743,311,1,0.260525683694613,22
505021092,Scarborough,WA,Perth - North West,6.084511493901271,312,1,0.6852112148678522,22
402051052,Hope Valley - Modbury,SA,Adelaide - North,6.07442613308485,313,1,0.4422918076340202,19
309071558,Willow Vale - Pimpama (West),QLD,Gold Coast,6.06303105324823,314,1,0.5763127342036024,22
208021426,Bentleigh East - North,VIC,Melbourne - Inner South,6.054858481547125,315,1,0.35188315119292907,21
209021523,Reservoir - North East,VIC,Melbourne - North East,6.05319888481702,316,1,0.28675056405679283,19
305011105,Brisbane City,QLD,Brisbane Inner City,6.050368737639871,317,1,0.869492209444068,21
501021005,Australind - Leschenault,WA,Bunbury,6.045742394115256,318,1,0.3434382716049383,22
212021295,Doveton,VIC,Melbourne - South East,6.018301141771193,319,1,0.6141165450710503,17
310021280,Lockyer Valley - East,QLD,Ipswich,6.01780095343234,320,1,0.275701726330129,22
313021364,Burpengary - East,QLD,Moreton Bay - North,6.0132183288594145,321,1,0.1913251370919655,21
128011602,Caringbah,NSW,Sydney - Sutherland,6.01045707121869,322,1,0.8262006459532201,22
202011022,Kangaroo Flat - Golden Square,VIC,Bendigo,6.010271296053781,323,1,0.6665177862756645,21
101021611,Queanbeyan Surrounds,NSW,Capital Region,6.008921563303269,324,1,0.32284119031420566,21
404011095,Seaton - Grange,SA,Adelaide - West,6.0000536017998325,325,1,0.32488390239661236,20
212031555,Clyde North - North,VIC,Melbourne - South East,5.999333568323465,326,1,0.2928356961376208,18
501021251,Dalyellup,WA,Bunbury,5.9922092266598455,327,1,0.4274289854392329,22
121031412,Wahroonga (East) - Warrawee,NSW,Sydney - North Sydney and Hornsby,5.976423773292885,328,1,0.8062998273698482,14
301021012,Thornlands,QLD,Brisbane - East,5.968732510585475,329,1,0.30905390627112667,22
404021102,The Parks,SA,Adelaide - West,5.968696854166528,330,1,0.5528222038352251,19
308031223,Yeppoon,QLD,Central Queensland,5.942805891787256,331,1,0.3300095355228431,22
801051054,Dickson,ACT,Australian Capital Territory,5.9402098995319745,332,1,0.8251480405317176,22
502011028,Mandurah - South,WA,Mandurah,5.922801120238517,333,1,0.369037623833234,22
314011383,Cashmere,QLD,Moreton Bay - South,5.9060648770765605,334,1,0.2791028452118895,22
110041205,Tamworth Surrounds,NSW,New England and North West,5.897713264173369,335,1,0.35972171530459435,21
317011458,Toowoomba - West,QLD,Toowoomba,5.888957961340796,336,1,0.30440281541146097,22
212051322,Glen Waverley - West,VIC,Melbourne - South East,5.88835700875032,337,1,0.3415935531828837,20
211031266,Ringwood,VIC,Melbourne - Outer East,5.884423637003139,338,1,0.417720219176547,18
121031410,St Ives,NSW,Sydney - North Sydney and Hornsby,5.88096144012622,339,1,0.5570271756351235,17
407031165,Murray Bridge,SA,South Australia - South East,5.876816041438073,340,1,0.3298692110530002,22
503011034,Mosman Park - Peppermint Grove,WA,Perth - Inner,5.876720897356023,341,1,0.6554012154211233,18
208021174,Bentleigh - McKinnon,VIC,Melbourne - Inner South,5.875397050806204,342,1,0.22121686215859482,21
119031374,South Hurstville - Blakehurst,NSW,Sydney - Inner South West,5.868781486807154,343,1,0.4451406735358128,21
310041565,Augustine Heights - Brookwater,QLD,Ipswich,5.863122375127137,344,1,0.4399397397151497,22
314031392,Lawnton,QLD,Moreton Bay - South,5.863107092667838,345,1,0.3692770765003801,21
506071145,Como,WA,Perth - South East,5.860979592555805,346,1,0.4332282381562401,19
305011110,South Brisbane,QLD,Brisbane Inner City,5.813766814807323,347,1,0.2950715189069206,22
210051242,Broadmeadows,VIC,Melbourne - North West,5.811326731957253,348,1,0.29826524773863083,14
115041625,Rouse Hill - Beaumont Hills,NSW,Sydney - Baulkham Hills and Hawkesbury,5.810377755958879,349,1,0.9734605497789366,21
305011106,Fortitude Valley,QLD,Brisbane Inner City,5.808565265212305,350,1,0.8660254037844388,22
126021498,Gladesville - Huntleys Point,NSW,Sydney - Ryde,5.808315193230328,351,1,0.36874447090765694,20
211041271,Nunawading,VIC,Melbourne - Outer East,5.807793418699419,352,1,0.5196398604559986,18
318021582,Burdell - Mount Low,QLD,Townsville,5.800791038650453,353,1,0.2932560837650466,22
211031267,Ringwood East,VIC,Melbourne - Outer East,5.771996852174408,354,1,0.8448648083472929,18
305031128,Newstead - Bowen Hills,QLD,Brisbane Inner City,5.766649270492771,355,1,0.6992836776624394,22
211011251,Bayswater,VIC,Melbourne - Outer East,5.760798539345432,356,1,0.4328878685443082,20
120011385,Drummoyne - Rodd Point,NSW,Sydney - Inner West,5.756139419776303,357,1,0.5808804409139904,13
120011672,Concord West - North Strathfield,NSW,Sydney - Inner West,5.754235004036935,358,1,0.7850091647529288,17
206031116,Moonee Ponds,VIC,Melbourne - Inner,5.750981534826964,359,1,0.8204190853129162,21
127011726,Cobbitty - Bringelly,NSW,Sydney - South West,5.73939074391855,360,1,0.22230172525641903,18
206041506,North Melbourne,VIC,Melbourne - Inner,5.738998462372718,361,1,0.7465315586384196,21
212041317,Springvale,VIC,Melbourne - South East,5.717517438569926,362,1,0.2522713457114474,20
119041668,Arncliffe - Bardwell Valley,NSW,Sydney - Inner South West,5.71017354347933,363,1,0.7731505506873415,21
210021232,Gisborne,VIC,Melbourne - North West,5.709065564445238,364,1,0.2835377704444296,22
212051568,Clayton - Central,VIC,Melbourne - South East,5.699835706883712,365,1,0.1732047364484536,21
211011446,Boronia,VIC,Melbourne - Outer East,5.697499097972688,366,1,0.3225525684488747,20
128011530,Miranda - Yowie Bay,NSW,Sydney - Sutherland,5.6950787403866565,367,1,0.23201941091454711,21
505021085,Balga - Mirrabooka,WA,Perth - North West,5.693760297769657,368,1,0.3210672402730369,19
309011228,Mermaid Waters,QLD,Gold Coast,5.691959912937291,369,1,0.4180849475250714,21
507011161,Success - Hammond Park,WA,Perth - South West,5.691467503726345,370,1,0.180530643721735,22
402031038,Windsor Gardens,SA,Adelaide - North,5.688543412992388,371,1,0.31061651101129467,22
507011158,North Coogee,WA,Perth - South West,5.684479471202207,372,1,0.293456170669193,18
301021013,Victoria Point,QLD,Brisbane - East,5.678120404552049,373,1,0.2615047445493382,18
207031165,Burwood (Vic.),VIC,Melbourne - Inner East,5.673454038394114,374,1,0.23125100549574393,21
310031295,Riverview,QLD,Ipswich,5.658228569438032,375,1,1.3031191019468187,11
505011082,Sorrento - Marmion,WA,Perth - North West,5.639296168744085,376,1,0.6917511248861743,14
210051543,Craigieburn - West,VIC,Melbourne - North West,5.634828705560143,377,1,0.3554677571203703,22
125021712,Carlingford - West,NSW,Sydney - Parramatta,5.633184599408875,378,1,0.7100707776992798,19
313021368,Morayfield - East,QLD,Moreton Bay - North,5.63050538788904,379,1,0.40376671400661723,22
206041508,Southbank (West) - South Wharf,VIC,Melbourne - Inner,5.619602594805512,380,1,0.8660254037844387,20
305031121,Ascot,QLD,Brisbane Inner City,5.599796135353161,381,1,1.0130042194797333,19
505021097,Yokine - Coolbinia - Menora,WA,Perth - North West,5.594245370551818,382,1,0.3882799129306346,21
507011160,Spearwood,WA,Perth - South West,5.567176343884062,383,1,0.31196838866606336,18
503021295,East Perth,WA,Perth - Inner,5.567137704039102,384,1,0.6332655903933639,22
126021501,North Ryde - East Ryde,NSW,Sydney - Ryde,5.54194546258899,385,1,0.27008943406544683,22
306021148,Gordonvale - Trinity,QLD,Cairns,5.538753836410571,386,1,0.2366719049367932,22
316071548,Nambour,QLD,Sunshine Coast,5.5316981590790535,387,1,0.23583320837229788,22
119011360,Revesby,NSW,Sydney - Inner South West,5.527007112683061,388,1,0.23695536516108237,20
208021178,Caulfield - South,VIC,Melbourne - Inner South,5.526794026869824,389,1,0.3384417789343084,20
211011259,Wantirna,VIC,Melbourne - Outer East,5.516626176778678,390,1,1.0556769268267905,14
213031352,Yarraville,VIC,Melbourne - West,5.503968694168149,391,1,0.41337885094775895,20
801101146,Whitlam,ACT,Australian Capital Territory,5.503804000575041,392,1,0.5139267888005672,7
509021239,Gingin - Dandaragan,WA,Western Australia - Wheat Belt,5.47910833633934,393,1,0.17866843162258636,20
206051513,St Kilda - Central,VIC,Melbourne - Inner,5.4779402990262245,394,1,0.5343965126699767,20
128021538,Sutherland - Kirrawee,NSW,Sydney - Sutherland,5.4731223436764385,395,1,0.4264058231003372,19
112011242,Lennox Head - Skennars Head,NSW,Richmond - Tweed,5.472460229743975,396,1,0.2088555267159486,22
401051018,Payneham - Felixstow,SA,Adelaide - Central and Hills,5.472199697534883,397,1,0.22480185555043838,22
210031535,Glenroy - East,VIC,Melbourne - North West,5.469968675028862,398,1,0.2955205432344704,19
305041137,Toowong,QLD,Brisbane Inner City,5.464553343558769,399,1,0.9334810871497659,20
316051437,Sunshine Beach,QLD,Sunshine Coast,5.46332700684638,400,1,0.47418455269842247,16
504011047,Morley,WA,Perth - North East,5.459070926115041,401,1,0.28698212294657766,18
310031284,Bundamba,QLD,Ipswich,5.4545388263715155,402,1,0.3230101609249778,22
128011604,Cronulla - Kurnell - Bundeena,NSW,Sydney - Sutherland,5.451799992381463,403,1,0.46755899091478137,12
316061444,Palmwoods,QLD,Sunshine Coast,5.437659962746226,404,1,0.1950958322135937,22
112031250,Kingscliff - Fingal Head,NSW,Richmond - Tweed,5.436957184205998,405,1,0.3210574977646813,22
208031193,Mordialloc - Parkdale,VIC,Melbourne - Inner South,5.427880127410028,406,1,0.2829436599856112,20
212051323,Mount Waverley - North,VIC,Melbourne - South East,5.42721015655519,407,1,0.41296748561372587,21
309101562,Surfers Paradise - South,QLD,Gold Coast,5.422057420738364,408,1,0.23125404421661935,22
505021088,Innaloo - Doubleview,WA,Perth - North West,5.409606278050238,409,1,0.2996220042476477,22
107031143,Warilla,NSW,Illawarra,5.408128748438644,410,1,0.5728464371673917,12
309061250,Worongary - Tallai,QLD,Gold Coast,5.387398970252856,411,1,0.4997678718715261,22
121011687,Willoughby,NSW,Sydney - North Sydney and Hornsby,5.382701828140388,412,1,0.8618045057132036,18
506041134,Gosnells,WA,Perth - South East,5.378919667103278,413,1,0.2725916441256815,20
313031371,Woodford - D`Aguilar,QLD,Moreton Bay - North,5.372725220996021,414,1,0.18230607994178147,21
404031108,Richmond (SA),SA,Adelaide - West,5.354335799309582,415,1,0.25217685000760304,21
127021519,Smithfield - Wetherill Park,NSW,Sydney - South West,5.3247853442639785,416,1,0.3652996756466203,16
208011169,Brighton (Vic.),VIC,Melbourne - Inner South,5.31177552865628,417,1,0.20707017507268424,18
506041136,Maddington - Orange Grove - Martin,WA,Perth - South East,5.304521563627947,418,1,0.21795785050955835,21
119011354,Bass Hill - Georges Hall,NSW,Sydney - Inner South West,5.304145309123621,419,1,0.2522031394960186,19
212041563,Dandenong - North,VIC,Melbourne - South East,5.29722257758635,420,1,0.1806010758203452,18
115011291,Baulkham Hills (West) - Bella Vista,NSW,Sydney - Baulkham Hills and Hawkesbury,5.295440646768153,421,1,0.8942877928012899,22
208031188,Highett (East) - Cheltenham,VIC,Melbourne - Inner South,5.285569748181862,422,1,0.4537298639246984,20
701041042,Palmerston - South,NT,Darwin,5.28156707580631,423,1,0.2846220560513198,13
301031017,Murarrie,QLD,Brisbane - East,5.277401333737822,424,1,0.4838899362083859,22
203021046,Newtown (Vic.),VIC,Geelong,5.258603305357763,425,1,0.574083391179601,19
801051061,Watson,ACT,Australian Capital Territory,5.258452554832009,426,1,0.35503184136552735,22
502011025,Mandurah,WA,Mandurah,5.2572418345970044,427,1,0.2999951455624858,19
403021062,Morphettville,SA,Adelaide - South,5.255927341426154,428,1,0.266389743133897,22
204011056,Kilmore - Broadford,VIC,Hume,5.250708092963439,429,1,0.24903283958611352,22
216031416,Shepparton - North,VIC,Shepparton,5.236949421261287,430,1,0.386808557178636,20
314021577,Kallangur,QLD,Moreton Bay - South,5.233859431016488,431,1,0.3296269610720803,22
319031514,Gympie Surrounds,QLD,Wide Bay,5.233109735871605,432,1,0.198032897720033,22
504031298,Aveley,WA,Perth - North East,5.22383556449022,433,1,0.186854431390762,22
501011294,Busselton - West,WA,Bunbury,5.22114198811727,434,1,0.23421464375955106,22
125041493,Toongabbie - Constitution Hill,NSW,Sydney - Parramatta,5.219635035640207,435,1,0.277932845830281,20
212011549,Pakenham - North East,VIC,Melbourne - South East,5.217939657418915,436,1,0.3298522674921194,21
504031300,Ellenbrook,WA,Perth - North East,5.217608447398877,437,1,0.2410420986775883,22
801051057,Lyneham,ACT,Australian Capital Territory,5.216014401736176,438,1,0.9095126458241888,20
311051328,Waterford West,QLD,Logan - Beaudesert,5.198397808263303,439,1,0.4960445057772239,21
118011341,Bondi Junction - Waverly,NSW,Sydney - Eastern Suburbs,5.180556377979484,440,1,0.8066609819423591,19
312031359,Airlie - Whitsundays,QLD,Mackay - Isaac - Whitsunday,5.179831642815819,441,1,0.181888385255795,22
303031063,Mount Gravatt,QLD,Brisbane - South,5.161469712009637,442,1,0.4258775628942613,22
313051379,Redcliffe,QLD,Moreton Bay - North,5.156688119543084,443,1,0.35056006510586685,21
103031072,Mudgee,NSW,Central West,5.156572244578851,444,1,0.28672355031489016,16
507011154,Hamilton Hill,WA,Perth - South West,5.155613606906922,445,1,0.2700533937322394,16
108011152,Forster,NSW,Mid North Coast,5.150723219679638,446,1,0.29924887239271875,18
101021010,Queanbeyan - East,NSW,Capital Region,5.1493819706960275,447,1,0.8398951577182155,16
101051539,Goulburn,NSW,Capital Region,5.14186669951493,448,1,0.41013243457583914,18
506061143,Mundijong,WA,Perth - South East,5.140163643025209,449,1,0.22546129058862657,22
305031126,Kelvin Grove - Herston,QLD,Brisbane Inner City,5.133899651055575,450,1,0.15982798037859733,19
205031091,Phillip Island,VIC,Latrobe - Gippsland,5.132521025620895,451,1,0.6071981869299679,22
121011399,Chatswood (West) - Lane Cove North,NSW,Sydney - North Sydney and Hornsby,5.1270723751395915,452,1,0.666159862782261,18
120031677,Ashfield - South,NSW,Sydney - Inner West,5.123412029209031,453,1,0.32832482569547544,19
501011293,Busselton - East,WA,Bunbury,5.113516082718151,454,1,0.3105813861027218,22
207021425,Doncaster East - South,VIC,Melbourne - Inner East,5.112724444134611,455,1,0.2584283744201383,21
303051073,Calamvale - Stretton,QLD,Brisbane - South,5.112616152380772,456,1,0.1671406808639071,22
503021043,Wembley - West Leederville - Glendalough,WA,Perth - Inner,5.111521450268117,457,1,0.2335249035614394,22
505021093,Stirling - Osborne Park,WA,Perth - North West,5.094763491277437,458,1,0.37913463868380876,21
404031106,Lockleys,SA,Adelaide - West,5.092293143538158,459,1,0.3710589115932805,20
316021421,Golden Beach - Pelican Waters,QLD,Sunshine Coast,5.085963493248304,460,1,0.2421426014489317,22
209021525,Reservoir - South East,VIC,Melbourne - North East,5.085834404572848,461,1,0.2472378955038197,19
125021478,Oatlands - Dundas Valley,NSW,Sydney - Parramatta,5.085092027140548,462,1,0.24671508927625435,18
109031184,Moama,NSW,Murray,5.083465334542869,463,1,0.22334804112111525,22
206071139,Abbotsford,VIC,Melbourne - Inner,5.068902183543522,464,1,0.3366229630890002,21
115041624,North Kellyville,NSW,Sydney - Baulkham Hills and Hawkesbury,5.0662669418080455,465,1,0.30561913532966883,15
