sa2_code,sa2_name,state,sa4_name,v9_score,v9_rank,high_pressure_v9,saturation_index,v10_score,v10_rank,top_3_drivers,sa4_rank,high_pressure_pct
110041205,Tamworth Surrounds,NSW,New England and North West,5.897713264173369,335,1,0.027853210580865664,5.733443014680784,338,total_dwellings_2024-25: +2.871 | urban_renewal_score: +1.683 | lot_approvals_2yr: +1.621,74,15.0
404021102,The Parks,SA,Adelaide - West,5.968696854166528,330,1,0.040424522010633054,5.727415136810477,339,total_dwellings_2024-25: +2.824 | urban_renewal_score: +2.670 | lot_approvals_2yr: +1.421,14,60.0
119031374,South Hurstville - Blakehurst,NSW,Sydney - Inner South West,5.868781486807154,343,1,0.02479167584631276,5.723284558573389,340,total_dwellings_2024-25: +2.960 | urban_renewal_score: +2.520 | lot_approvals_2yr: +1.494,28,29.3
310041565,Augustine Heights - Brookwater,QLD,Ipswich,5.863122375127137,344,1,0.025101611377509953,5.715948555807913,341,total_dwellings_2024-25: +2.852 | urban_renewal_score: +2.092 | lot_approvals_2yr: +1.482,33,33.3
211041271,Nunawading,VIC,Melbourne - Outer East,5.807793418699419,352,1,0.016644340793555232,5.711126525780019,342,total_dwellings_2024-25: +3.183 | urban_renewal_score: +2.561 | lot_approvals_2yr: +1.684,48,27.5
208021174,Bentleigh - McKinnon,VIC,Melbourne - Inner South,5.875397050806204,342,1,0.02817423380433763,5.709862240603474,343,total_dwellings_2024-25: +3.043 | lot_approvals_2yr: +1.643 | total_value_m_2024-25: +0.825,6,55.2
212051322,Glen Waverley - West,VIC,Melbourne - South East,5.88835700875032,337,1,0.03065369574962185,5.707857104538934,344,total_dwellings_2024-25: +2.529 | lot_approvals_2yr: +1.446 | urban_renewal_score: +1.379,19,44.6
128011602,Caringbah,NSW,Sydney - Sutherland,6.01045707121869,322,1,0.05270049683151004,5.693702997381003,345,urban_renewal_score: +3.406 | peak_year_approvals: +1.381 | lot_approvals_2yr: +1.072,51,29.4
801051054,Dickson,ACT,Australian Capital Territory,5.940209899531975,332,1,0.044936325969085526,5.673278691161818,346,urban_renewal_score: +2.970 | total_dwellings_2024-25: -1.754 | erp_change_pct: +1.693,81,6.0
305011110,South Brisbane,QLD,Brisbane Inner City,5.813766814807323,347,1,0.026761231222401045,5.6581832568031425,347,total_dwellings_2024-25: -2.649 | erp_change_pct: +2.149 | total_value_m_2024-25: -1.665,11,39.4
211011251,Bayswater,VIC,Melbourne - Outer East,5.760798539345432,356,1,0.01943976286947077,5.6488099818017625,348,total_dwellings_2024-25: +3.122 | urban_renewal_score: +2.492 | lot_approvals_2yr: +1.621,48,27.5
120011385,Drummoyne - Rodd Point,NSW,Sydney - Inner West,5.756139419776303,357,1,0.019309719513818966,5.644989982097986,349,urban_renewal_score: +2.958 | total_dwellings_2024-25: +2.851 | lot_approvals_2yr: +1.658,30,33.3
126021498,Gladesville - Huntleys Point,NSW,Sydney - Ryde,5.808315193230328,351,1,0.028976755837157142,5.640009062050843,350,total_dwellings_2024-25: +2.998 | urban_renewal_score: +1.959 | lot_approvals_2yr: +1.703,3,69.2
318021582,Burdell - Mount Low,QLD,Townsville,5.800791038650453,353,1,0.02999857400592718,5.626775579384578,351,total_dwellings_2024-25: +2.652 | lot_approvals_2yr: +1.488 | urban_renewal_score: +1.140,68,12.1
507011161,Success - Hammond Park,WA,Perth - South West,5.691467503726345,370,1,0.016546039283984813,5.597296258826167,352,erp_change_pct: +2.680 | total_dwellings_2024-25: +1.855 | lot_approvals_2yr: +0.859,31,33.3
505021085,Balga - Mirrabooka,WA,Perth - North West,5.693760297769657,368,1,0.017119249706733914,5.596287393461851,353,total_dwellings_2024-25: +2.932 | urban_renewal_score: +1.560 | lot_approvals_2yr: +1.513,22,30.4
210051242,Broadmeadows,VIC,Melbourne - North West,5.811326731957253,348,1,0.0389241664234912,5.585125683101266,354,total_dwellings_2024-25: +2.825 | lot_approvals_2yr: +1.719 | urban_renewal_score: +1.073,26,26.3
310031295,Riverview,QLD,Ipswich,5.658228569438032,375,1,0.013500597254041612,5.581839104350737,355,urban_renewal_score: +3.187 | total_dwellings_2024-25: +2.547 | erp_change_pct: -1.368,33,33.3
309011228,Mermaid Waters,QLD,Gold Coast,5.691959912937291,369,1,0.01977388138691052,5.5794077727598195,356,urban_renewal_score: +2.533 | lot_approvals_2yr: +1.506 | peak_year_approvals: +1.242,9,40.7
207031165,Burwood (Vic.),VIC,Melbourne - Inner East,5.673454038394114,374,1,0.017170691186967343,5.576036911137396,357,erp_change_pct: +3.952 | years_of_growth: +0.572 | peak_year_approvals: +0.516,15,44.0
115041625,Rouse Hill - Beaumont Hills,NSW,Sydney - Baulkham Hills and Hawkesbury,5.810377755958879,349,1,0.04047420887584799,5.575207313016619,358,urban_renewal_score: +4.163 | peak_year_approvals: +1.571 | approval_volatility: +0.730,38,35.0
505011082,Sorrento - Marmion,WA,Perth - North West,5.639296168744085,376,1,0.011426249344811849,5.574860164590773,359,urban_renewal_score: +3.077 | total_dwellings_2024-25: +2.840 | lot_approvals_2yr: +1.465,22,30.4
212051568,Clayton - Central,VIC,Melbourne - South East,5.699835706883712,365,1,0.021959598919145295,5.574669600855522,360,erp_change_pct: +3.975 | urban_renewal_score: -0.714 | total_dwellings_2024-25: +0.642,19,44.6
212041317,Springvale,VIC,Melbourne - South East,5.717517438569926,362,1,0.02504892056879896,5.574299798400466,361,total_dwellings_2024-25: +3.009 | lot_approvals_2yr: +1.655 | total_value_m_2024-25: +0.779,19,44.6
128011530,Miranda - Yowie Bay,NSW,Sydney - Sutherland,5.6950787403866565,367,1,0.025084358398995085,5.552221344152301,362,total_dwellings_2024-25: +2.649 | lot_approvals_2yr: +1.536 | erp_change_pct: +0.847,51,29.4
402031038,Windsor Gardens,SA,Adelaide - North,5.688543412992388,371,1,0.024205818916205366,5.550847561240522,363,total_dwellings_2024-25: +3.120 | lot_approvals_2yr: +1.675 | urban_renewal_score: +1.606,24,33.3
211011446,Boronia,VIC,Melbourne - Outer East,5.697499097972688,366,1,0.027638457926810134,5.540029008865332,364,total_dwellings_2024-25: +3.165 | lot_approvals_2yr: +1.731 | urban_renewal_score: +1.652,48,27.5
206031116,Moonee Ponds,VIC,Melbourne - Inner,5.750981534826964,359,1,0.040433855741388705,5.518447177076381,365,urban_renewal_score: +3.506 | total_dwellings_2024-25: -1.761 | peak_year_approvals: +1.621,4,49.1
210021232,Gisborne,VIC,Melbourne - North West,5.709065564445238,364,1,0.03493443630788872,5.509622577106565,366,total_dwellings_2024-25: +2.346 | erp_change_pct: +1.452 | lot_approvals_2yr: +1.232,26,26.3
210051543,Craigieburn - West,VIC,Melbourne - North West,5.634828705560143,377,1,0.023022832957328702,5.505098985528872,367,total_dwellings_2024-25: +2.084 | erp_change_pct: +1.950 | urban_renewal_score: +1.425,26,26.3
505021097,Yokine - Coolbinia - Menora,WA,Perth - North West,5.594245370551818,382,1,0.016537506591055257,5.501730500864337,368,total_dwellings_2024-25: +3.131 | urban_renewal_score: +2.460 | lot_approvals_2yr: +1.637,22,30.4
211031267,Ringwood East,VIC,Melbourne - Outer East,5.771996852174408,354,1,0.04694926234491931,5.501005857707623,369,urban_renewal_score: +3.858 | total_dwellings_2024-25: +1.232 | peak_year_approvals: +1.059,48,27.5
305011106,Fortitude Valley,QLD,Brisbane Inner City,5.808565265212305,350,1,0.053806065145677484,5.496029224149372,370,urban_renewal_score: +3.134 | total_dwellings_2024-25: -2.126 | erp_change_pct: +1.956,11,39.4
120011672,Concord West - North Strathfield,NSW,Sydney - Inner West,5.754235004036935,358,1,0.04543487062717537,5.492792081070153,371,urban_renewal_score: +3.281 | total_dwellings_2024-25: +2.526 | lot_approvals_2yr: +1.478,30,33.3
301021013,Victoria Point,QLD,Brisbane - East,5.678120404552049,373,1,0.03502932979403454,5.479219652290758,372,total_dwellings_2024-25: +2.899 | lot_approvals_2yr: +1.882 | urban_renewal_score: +1.039,34,42.9
507011160,Spearwood,WA,Perth - South West,5.567176343884062,383,1,0.01699615329636463,5.472555761315514,373,total_dwellings_2024-25: +2.587 | erp_change_pct: +1.580 | lot_approvals_2yr: +1.551,31,33.3
206041506,North Melbourne,VIC,Melbourne - Inner,5.738998462372718,361,1,0.049173830945941105,5.456789922184987,374,urban_renewal_score: +3.030 | erp_change_pct: +2.125 | total_dwellings_2024-25: -2.033,4,49.1
507011158,North Coogee,WA,Perth - South West,5.684479471202207,372,1,0.041494900006715435,5.448602563954444,375,total_dwellings_2024-25: +2.328 | erp_change_pct: +2.069 | lot_approvals_2yr: +1.342,31,33.3
313021368,Morayfield - East,QLD,Moreton Bay - North,5.63050538788904,379,1,0.03236555961112934,5.448270930116533,376,erp_change_pct: +1.770 | total_dwellings_2024-25: +1.490 | urban_renewal_score: +1.470,2,63.6
306021148,Gordonvale - Trinity,QLD,Cairns,5.538753836410571,386,1,0.018755243756198955,5.434873158103108,377,total_dwellings_2024-25: +2.452 | erp_change_pct: +1.725 | lot_approvals_2yr: +1.216,62,6.1
119041668,Arncliffe - Bardwell Valley,NSW,Sydney - Inner South West,5.71017354347933,363,1,0.04869834765185889,5.432097527106527,378,urban_renewal_score: +3.852 | peak_year_approvals: +1.443 | lot_approvals_3yr: +0.704,28,29.3
316071548,Nambour,QLD,Sunshine Coast,5.5316981590790535,387,1,0.02468356088528098,5.395156150770429,379,total_dwellings_2024-25: +2.786 | lot_approvals_2yr: +1.579 | net_internal_migration: +0.886,21,35.3
208021178,Caulfield - South,VIC,Melbourne - Inner South,5.526794026869824,389,1,0.023974606732904677,5.394291313581854,380,total_dwellings_2024-25: +3.160 | lot_approvals_2yr: +1.756 | urban_renewal_score: +1.525,6,55.2
213031352,Yarraville,VIC,Melbourne - West,5.503968694168149,391,1,0.0200543464962748,5.393590198870652,381,total_dwellings_2024-25: +3.091 | urban_renewal_score: +2.373 | lot_approvals_2yr: +1.663,8,37.7
127011726,Cobbitty - Bringelly,NSW,Sydney - South West,5.73939074391855,360,1,0.06030192413176316,5.39329443871623,382,total_dwellings_2024-25: +2.466 | erp_change_pct: +1.876 | lot_approvals_2yr: +1.410,20,35.3
509021239,Gingin - Dandaragan,WA,Western Australia - Wheat Belt,5.47910833633934,393,1,0.016506455697840084,5.388667677321888,383,erp_change_pct: +3.089 | total_dwellings_2024-25: +1.635 | net_internal_migration: +0.972,73,11.5
316051437,Sunshine Beach,QLD,Sunshine Coast,5.46332700684638,400,1,0.017320803181666466,5.368697795043711,384,total_dwellings_2024-25: +3.128 | urban_renewal_score: +2.251 | lot_approvals_2yr: +1.766,21,35.3
125021712,Carlingford - West,NSW,Sydney - Parramatta,5.633184599408875,378,1,0.04696019997910957,5.3686491241013945,385,urban_renewal_score: +3.660 | peak_year_approvals: +1.345 | lot_approvals_2yr: +1.223,12,41.2
126021501,North Ryde - East Ryde,NSW,Sydney - Ryde,5.54194546258899,385,1,0.03226731349192066,5.363121770992504,386,total_dwellings_2024-25: +3.168 | lot_approvals_2yr: +1.694 | urban_renewal_score: +1.280,3,69.2
305031121,Ascot,QLD,Brisbane Inner City,5.599796135353161,381,1,0.04393105595128048,5.353791178015197,387,urban_renewal_score: +3.812 | peak_year_approvals: +1.522 | total_dwellings_2024-25: -0.829,11,39.4
504011047,Morley,WA,Perth - North East,5.459070926115041,401,1,0.01950201897774959,5.352608021313064,388,total_dwellings_2024-25: +3.074 | lot_approvals_2yr: +1.820 | urban_renewal_score: +1.305,37,35.7
206051513,St Kilda - Central,VIC,Melbourne - Inner,5.4779402990262245,394,1,0.023198169933766742,5.350862109082385,389,erp_change_pct: +2.500 | urban_renewal_score: +2.422 | peak_year_approvals: +1.306,4,49.1
119011360,Revesby,NSW,Sydney - Inner South West,5.527007112683061,388,1,0.03307924111899419,5.344177911736223,390,total_dwellings_2024-25: +3.181 | lot_approvals_2yr: +1.864 | total_value_m_2024-25: +0.800,28,29.3
503021295,East Perth,WA,Perth - Inner,5.567137704039102,384,1,0.04117033124301133,5.337936800688356,391,urban_renewal_score: +2.747 | total_dwellings_2024-25: -2.317 | erp_change_pct: +1.875,5,50.0
112011242,Lennox Head - Skennars Head,NSW,Richmond - Tweed,5.472460229743975,396,1,0.025373024093619335,5.333607364483307,392,total_dwellings_2024-25: +2.733 | lot_approvals_2yr: +1.416 | erp_change_pct: +1.242,52,18.2
310031284,Bundamba,QLD,Ipswich,5.454538826371516,402,1,0.022243804444026703,5.333209131385357,393,total_dwellings_2024-25: +2.938 | urban_renewal_score: +1.455 | lot_approvals_2yr: +1.103,33,33.3
210031535,Glenroy - East,VIC,Melbourne - North West,5.469968675028862,398,1,0.02575340676308121,5.329098346759531,394,total_dwellings_2024-25: +3.220 | lot_approvals_2yr: +1.698 | urban_renewal_score: +1.407,26,26.3
401051018,Payneham - Felixstow,SA,Adelaide - Central and Hills,5.472199697534883,397,1,0.026369251115170387,5.327901889558226,395,total_dwellings_2024-25: +3.237 | lot_approvals_2yr: +1.773 | peak_year_approvals: +0.781,13,39.1
505021088,Innaloo - Doubleview,WA,Perth - North West,5.409606278050238,409,1,0.01518977728657794,5.3274355634785815,396,total_dwellings_2024-25: +3.027 | urban_renewal_score: +1.496 | lot_approvals_2yr: +1.040,22,30.4
309061250,Worongary - Tallai,QLD,Gold Coast,5.387398970252856,411,1,0.014687749762426325,5.308270202307429,397,total_dwellings_2024-25: +3.063 | urban_renewal_score: +2.579 | lot_approvals_2yr: +1.509,9,40.7
316061444,Palmwoods,QLD,Sunshine Coast,5.437659962746226,404,1,0.024878145364373692,5.30238106775099,398,total_dwellings_2024-25: +2.587 | lot_approvals_2yr: +1.489 | erp_change_pct: +1.413,21,35.3
506041134,Gosnells,WA,Perth - South East,5.378919667103278,413,1,0.014400865882303852,5.301458566385637,399,total_dwellings_2024-25: +2.658 | lot_approvals_2yr: +1.544 | urban_renewal_score: +1.407,18,36.6
309101562,Surfers Paradise - South,QLD,Gold Coast,5.422057420738364,408,1,0.02277761305398196,5.2985558948523135,400,erp_change_pct: +3.252 | total_dwellings_2024-25: -1.989 | peak_year_approvals: +1.184,9,40.7
208031193,Mordialloc - Parkdale,VIC,Melbourne - Inner South,5.427880127410028,406,1,0.02509435638704423,5.2916709690666455,401,total_dwellings_2024-25: +3.213 | lot_approvals_2yr: +1.816 | urban_renewal_score: +1.379,6,55.2
112031250,Kingscliff - Fingal Head,NSW,Richmond - Tweed,5.436957184205998,405,1,0.027729634294195782,5.286192349814765,402,total_dwellings_2024-25: +3.045 | lot_approvals_2yr: +1.614 | urban_renewal_score: +1.604,52,18.2
107031143,Warilla,NSW,Illawarra,5.408128748438644,410,1,0.02327786672229279,5.282239048215489,403,total_dwellings_2024-25: +2.623 | urban_renewal_score: +2.597 | lot_approvals_2yr: +1.343,40,25.0
305031128,Newstead - Bowen Hills,QLD,Brisbane Inner City,5.766649270492771,355,1,0.08873321780648366,5.254955924760536,404,urban_renewal_score: +2.821 | erp_change_pct: +1.290 | peak_year_approvals: +1.266,11,39.4
128021538,Sutherland - Kirrawee,NSW,Sydney - Sutherland,5.473122343676439,395,1,0.03989062005552377,5.254796099747445,405,total_dwellings_2024-25: +2.773 | urban_renewal_score: +2.323 | lot_approvals_2yr: +1.478,51,29.4
211011259,Wantirna,VIC,Melbourne - Outer East,5.516626176778678,390,1,0.04864397449727643,5.248275553724449,406,urban_renewal_score: +3.240 | total_dwellings_2024-25: +2.211 | lot_approvals_2yr: +1.211,48,27.5
313031371,Woodford - D`Aguilar,QLD,Moreton Bay - North,5.372725220996021,414,1,0.023376887013290132,5.247127630551343,407,erp_change_pct: +2.614 | total_dwellings_2024-25: +1.980 | net_internal_migration: +0.965,2,63.6
212051323,Mount Waverley - North,VIC,Melbourne - South East,5.42721015655519,407,1,0.03324432731939986,5.246786205679498,408,urban_renewal_score: +2.214 | total_dwellings_2024-25: +1.760 | peak_year_approvals: +0.931,19,44.6
404031108,Richmond (SA),SA,Adelaide - West,5.354335799309582,415,1,0.021415828812748033,5.239668260425599,409,total_dwellings_2024-25: +3.253 | lot_approvals_2yr: +1.850 | peak_year_approvals: +0.725,14,60.0
128011604,Cronulla - Kurnell - Bundeena,NSW,Sydney - Sutherland,5.451799992381463,403,1,0.04127538781966837,5.226774833380653,410,total_dwellings_2024-25: +2.755 | urban_renewal_score: +2.331 | lot_approvals_2yr: +1.734,51,29.4
506041136,Maddington - Orange Grove - Martin,WA,Perth - South East,5.304521563627947,418,1,0.014817306084063281,5.225922843990158,411,erp_change_pct: +2.627 | total_dwellings_2024-25: +1.827 | years_of_growth: +0.767,18,36.6
301031017,Murarrie,QLD,Brisbane - East,5.277401333737822,424,1,0.010044510942682572,5.224392418292164,412,total_dwellings_2024-25: +2.736 | urban_renewal_score: +2.413 | years_of_growth: +0.828,34,42.9
127021519,Smithfield - Wetherill Park,NSW,Sydney - South West,5.3247853442639785,416,1,0.0247367340838398,5.193067545149393,413,total_dwellings_2024-25: +3.050 | lot_approvals_2yr: +1.878 | urban_renewal_score: +1.825,20,35.3
212041563,Dandenong - North,VIC,Melbourne - South East,5.29722257758635,420,1,0.0223856079798179,5.1786410295826615,414,erp_change_pct: +2.872 | total_dwellings_2024-25: +1.585 | years_of_growth: -0.822,19,44.6
502011025,Mandurah,WA,Mandurah,5.2572418345970044,427,1,0.015642392586021688,5.175005993900581,415,erp_change_pct: +1.978 | total_dwellings_2024-25: +1.866 | urban_renewal_score: +1.017,1,88.9
203021046,Newtown (Vic.),VIC,Geelong,5.258603305357763,425,1,0.016559171160382413,5.171525193159791,416,urban_renewal_score: +3.296 | total_dwellings_2024-25: +2.812 | erp_change_pct: -1.591,7,43.5
121011687,Willoughby,NSW,Sydney - North Sydney and Hornsby,5.382701828140388,412,1,0.03947254081415245,5.170232910538704,417,urban_renewal_score: +3.920 | peak_year_approvals: +1.499 | years_of_growth: -0.978,27,38.5
208011169,Brighton (Vic.),VIC,Melbourne - Inner South,5.31177552865628,417,1,0.029611012974085072,5.154488474561812,418,total_dwellings_2024-25: +2.881 | lot_approvals_2yr: +1.821 | total_value_m_2024-25: +0.802,6,55.2
801051061,Watson,ACT,Australian Capital Territory,5.258452554832009,426,1,0.020227584395270875,5.152086761990617,419,total_dwellings_2024-25: +3.056 | urban_renewal_score: +1.788 | lot_approvals_2yr: +1.577,81,6.0
311051328,Waterford West,QLD,Logan - Beaudesert,5.198397808263303,439,1,0.009285152901289494,5.150129889771851,420,urban_renewal_score: +2.844 | total_dwellings_2024-25: +2.561 | lot_approvals_2yr: +0.705,10,37.1
119011354,Bass Hill - Georges Hall,NSW,Sydney - Inner South West,5.304145309123621,419,1,0.02924161131380735,5.149043553642274,421,total_dwellings_2024-25: +3.280 | lot_approvals_2yr: +1.944 | peak_year_approvals: +0.802,28,29.3
314021577,Kallangur,QLD,Moreton Bay - South,5.233859431016488,431,1,0.017547367959325263,5.142018973733057,422,total_dwellings_2024-25: +3.151 | urban_renewal_score: +1.704 | lot_approvals_2yr: +1.640,16,46.7
206041508,Southbank (West) - South Wharf,VIC,Melbourne - Inner,5.619602594805512,380,1,0.08541275247204075,5.139616869384151,423,urban_renewal_score: +3.155 | erp_change_pct: +2.038 | total_dwellings_2024-25: -2.035,4,49.1
305041137,Toowong,QLD,Brisbane Inner City,5.464553343558769,399,1,0.06061915292574029,5.133296748754715,424,urban_renewal_score: +4.205 | peak_year_approvals: +1.502 | erp_change_pct: -0.863,11,39.4
319031514,Gympie Surrounds,QLD,Wide Bay,5.233109735871605,432,1,0.019545649264193245,5.130825208413224,425,total_dwellings_2024-25: +2.658 | lot_approvals_2yr: +1.516 | net_internal_migration: +1.022,25,34.3
