erp_2023,erp_change_pct,net_internal_migration,net_overseas_migration,pop_density_2024,total_dwellings_2022-23,total_dwellings_2023-24,total_value_m_2022-23,total_value_m_2023-24,approval_growth_rate,growth_20yr,growth_10yr,growth_5yr,growth_acceleration,years_of_growth,dwellings_2526_fytd,seifa_disadvantage_score,seifa_adv_disadv_score,seifa_economic_score,seifa_education_score,high_pressure,sa2_name,state,pressure_score
16182.0,1.1,-325.0,491.0,2553.8,228.0,356.0,0.16523868,0.22639742799999998,0.5589519650655022,0.07239819004524888,0.0796197266785502,0.025073653858208488,-0.014736209481066614,13,16.0,1059.0,1079.0,1075.0,1081.0,1,Doncaster East - North,VIC,88.1
16305.0,2.5,-217.0,630.0,3504.3,1044.0,1148.0,0.514280836,0.776546636,0.09952153110047847,0.4027532947200537,0.19194008559201142,0.05987188431534217,-0.03609815848066354,21,55.0,1030.0,1050.0,1011.0,1069.0,1,Doncaster East - South,VIC,96.3
22933.0,2.3,18.0,493.0,2726.8,364.0,964.0,0.233576392,0.5507779159999999,1.643835616438356,0.22735829324409118,0.09151785714285714,0.023547880690737835,-0.022211047880690733,19,80.0,1069.0,1087.0,1040.0,1105.0,1,Blackburn,VIC,98.7
11049.0,0.3,-135.0,187.0,3080.4,272.0,152.0,0.16721994,0.10630689199999999,-0.43956043956043955,0.04439626732019983,0.002987236353761202,-0.026704146170063246,-0.02819776434694385,16,16.0,1054.0,1071.0,1024.0,1092.0,0,Blackburn South,VIC,1.9
25307.0,5.4,-123.0,1137.1800000000003,3803.0,1290.0,356.0,0.5803719180000001,0.258825768,-0.7234701781564679,0.7263723459347489,0.3593455323920689,0.13809584773609868,-0.041576918459935774,21,98.0,991.0,1041.0,928.0,1096.0,1,Box Hill,VIC,98.4
19029.0,2.1,-364.0,665.0,3130.3,644.0,488.0,0.37798524399999994,0.32606358399999996,-0.24186046511627907,0.23160762942779292,0.08332868847890307,0.03592367551433749,-0.005740668725114043,20,74.0,1041.0,1075.0,1016.0,1106.0,1,Box Hill North,VIC,98.8
14016.0,6.4,-165.0,1058.0,2960.4,722.0,276.0,0.362462174,0.16772512799999997,-0.6168741355463347,0.521105220228385,0.2253798767967146,0.1093018068257863,-0.003388131572570993,21,93.0,1010.0,1049.0,949.0,1089.0,0,Burwood (Vic.),VIC,81.0
11889.0,4.0,36.0,478.0,2900.8,344.0,208.0,0.1806014,0.154722668,-0.39420289855072466,0.21471368234947452,0.15730862811154783,0.12683371298405466,0.04817939892828074,21,29.0,1031.0,1047.0,1009.0,1063.0,0,Burwood East,VIC,4.0
10651.0,1.1,-138.0,256.0,3234.8,136.0,176.0,0.128118612,0.13560529999999998,0.291970802919708,0.16464733881436608,0.04636019049470308,0.0016747301823595087,-0.02150536506499203,19,16.0,1096.0,1130.0,1063.0,1156.0,0,Surrey Hills (East) - Mont Albert,VIC,3.9
14230.0,1.3,-5.0,189.0,2416.6,444.0,316.0,0.40855408000000004,0.2918704080000001,-0.2876404494382023,0.12997492948918835,0.04272700983227299,0.0012495661228740021,-0.020113938793262492,16,21.0,1108.0,1134.0,1107.0,1129.0,0,Beaumaris,VIC,12.6
23561.0,2.3,63.0,568.0,2939.7,768.0,768.0,1.1550009479999999,1.239304476,0.0,0.1463623395149786,0.027271177773990116,-0.014551994767822107,-0.028187583654817164,18,52.0,1101.0,1146.0,1074.0,1161.0,1,Brighton (Vic.),VIC,98.8
17051.0,1.2,-55.0,330.0,3077.8,520.0,460.0,0.41663616800000003,0.49352444800000006,-0.11516314779270634,0.20242407355809416,0.04783294888915868,0.0157702718606567,-0.008146202583922638,21,79.0,1090.0,1133.0,1093.0,1138.0,1,Brighton East,VIC,98.0
12766.0,2.6,75.0,198.0,2462.1,276.0,2380.0,0.183711924,1.0839371839999998,7.595667870036101,0.3562849451232139,0.18532259524024974,0.059532475936261424,-0.03312882168386345,21,15.0,1071.0,1098.0,1052.0,1108.0,1,Highett (West) - Cheltenham,VIC,46.9
18833.0,2.0,-72.0,379.0,3378.9,2564.0,1568.0,1.3725745839999999,0.857037272,-0.3883040935672515,0.1985399638110688,0.05741495100737642,0.01565061069105906,-0.01305686481262915,21,80.0,1074.0,1115.0,1060.0,1131.0,1,Hampton,VIC,98.2
17866.0,0.9,-71.0,290.0,2802.8,342.0,924.0,0.328801696,0.7720502680000001,1.6967930029154519,0.24873553661747386,0.07203188198905544,0.0015559877743817727,-0.034459953220145945,19,18.0,1094.0,1125.0,1068.0,1136.0,1,Sandringham - Black Rock,VIC,76.4
26042.620000000003,2.4,-16.0,611.0,4309.8,752.0,672.0,0.502005916,0.481606948,-0.10624169986719788,0.40545921307696337,0.1629096584012485,0.06545396774962269,-0.01600086145100156,21,66.0,1069.0,1102.0,1042.0,1115.0,1,Bentleigh - McKinnon,VIC,98.8
20091.0,4.0,-128.0,870.0,5494.3,340.0,996.0,0.18820154400000003,0.388703712,1.9237536656891496,0.39518120536608153,0.14901335678557687,0.061817442982678925,-0.012689235410109509,20,65.0,1062.0,1087.0,973.0,1122.0,0,Carnegie,VIC,17.0
23948.0,2.2,-279.0,685.0,3814.5,680.0,3324.0,0.430239092,1.5686477134800014,3.882525697503671,0.2903667790893761,0.13282442748091602,0.056797583081571,-0.009614630658887013,21,23.0,1085.0,1122.0,1016.0,1155.0,1,Caulfield - North,VIC,95.6
18660.0,1.7,-82.0,445.0,4001.0,284.0,768.0,0.256838212,0.662055328,1.6982456140350877,0.21353200741830275,0.05881040062493025,0.009039668191002872,-0.020365532121462256,20,25.0,1086.0,1120.0,1056.0,1138.0,1,Caulfield - South,VIC,95.0
12459.0,2.5,-46.0,285.0,4460.8,32.0,244.0,0.03493222,0.27404149600000005,6.424242424242424,0.2345034329368533,0.09223134839151266,0.01989294559399217,-0.02622272860176416,20,180.0,1085.0,1118.0,1014.0,1144.0,0,Elsternwick,VIC,4.6
7935.0,1.9,-142.0,243.0,4024.9,32.0,72.0,0.029293399999999997,0.039094423999999996,1.2121212121212122,0.26727244242519194,0.0438766292424829,0.02030776992936428,-0.0016305446918771713,18,8.0,1051.0,1073.0,1007.0,1099.0,0,Hughesdale,VIC,0.2
9784.0,2.7,-45.0,285.0,3994.4,264.0,796.0,0.178102096,0.390545872,2.0075471698113208,0.25496564647095565,0.06205729992599641,0.016904544994432634,-0.01412410496856557,18,16.0,1077.0,1099.0,1021.0,1116.0,0,Murrumbeena,VIC,10.7
14048.0,4.9,-142.0,734.0,5017.2,572.0,368.0,0.3560757559999999,0.22460193599999997,-0.35602094240837695,0.35003664345914254,0.0837623179879394,0.03330528677604824,-0.008575872217921457,20,24.0,1066.0,1090.0,994.0,1120.0,0,Ormond - Glen Huntly,VIC,46.1
17260.0,1.7,-78.0,323.0,3816.8,1044.0,636.0,0.6546101840000002,0.455693152,-0.39043062200956935,0.39372766971020245,0.17567477061147949,0.0695832317816232,-0.018254153524116537,21,148.0,1067.0,1091.0,1051.0,1097.0,1,Bentleigh East - North,VIC,97.7
14462.0,2.1,-2.0,221.0,3219.1,756.0,664.0,0.4454885,0.418771816,-0.1215323645970938,0.25019043588658485,0.11656209842013758,0.05251531993729514,-0.005765729272773648,20,32.0,1076.0,1090.0,1062.0,1080.0,1,Bentleigh East - South,VIC,96.0
9013.0,1.0,-44.0,125.0,1714.4,44.0,28.0,0.026329216,0.032075564,-0.35555555555555557,0.6361021215390148,-0.027673896783844427,-0.024233326184859533,-0.01039637779293732,16,1.0,1080.0,1079.0,1108.0,1054.0,0,Aspendale Gardens - Waterways,VIC,0.2
28.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,-0.34106423777564715,-0.16623142250530784,-0.13174603174603175,10,0.0,0.0,0.0,0.0,1055.0,0,Braeside,VIC,0.1
12352.0,0.8,-80.0,129.0,2136.8,132.0,272.0,0.078619392,0.205116148,1.0526315789473684,0.21081817297402472,0.05073870831574504,0.009080590238365494,-0.016288763919507027,18,17.0,1043.0,1033.0,1035.0,1027.0,0,Carrum - Patterson Lakes,VIC,3.6
15600.0,1.8,66.0,178.0,2928.6,284.0,404.0,0.145192312,0.260297756,0.42105263157894735,0.3693421846710923,0.12709338631847858,0.036884710797754273,-0.026661982361485016,21,12.0,1043.0,1037.0,999.0,1047.0,0,Chelsea - Bonbeach,VIC,54.7
5379.0,1.4,2.0,42.0,1707.2,44.0,32.0,0.02757344,0.018817844,-0.26666666666666666,0.0029406359125160814,0.002387950036737693,-0.02326830141399678,-0.024462276432365627,14,2.0,1048.0,1024.0,1043.0,1006.0,0,Chelsea Heights,VIC,0.1
25282.0,2.3,24.0,467.0,2960.3,1148.0,2020.0,0.5285357239999999,0.882056632,0.7589208006962577,0.31118207623682076,0.14790982515310197,0.054891725459809956,-0.01906318711674103,20,20.0,1047.0,1055.0,1013.0,1069.0,1,Highett (East) - Cheltenham,VIC,97.8
13914.0,1.7,-12.0,153.0,2774.7,412.0,940.0,0.26878057999999994,0.5185097519999999,1.278450363196126,0.22126337590610975,0.09637434149364735,0.023726851851851853,-0.02446031889497182,18,41.0,1073.0,1077.0,1054.0,1079.0,1,Edithvale - Aspendale,VIC,96.8
13729.0,1.9,-60.0,299.0,3143.1,196.0,368.0,0.14406882799999998,0.23878555599999998,0.8730964467005076,0.2098252897422591,0.07335788827501534,0.00749063670411985,-0.02918830743338782,19,22.0,1061.0,1072.0,1016.0,1082.0,0,Mentone,VIC,17.2
9428.0,3.0,-1.0,244.0,829.8,496.0,652.0,0.22413162399999997,0.28174799199999995,0.31388329979879276,0.4971472629144179,0.10782747603833866,0.018035021495229106,-0.03587871652394022,20,17.0,1048.0,1066.0,1035.0,1074.0,1,Moorabbin - Heatherton,VIC,94.6
26.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.5882352941176471,-2.424852180209458,5,0.0,0.0,0.0,0.0,0.0,0,Moorabbin Airport,VIC,0.1
21890.0,1.5,-112.0,414.0,2789.7,696.0,444.0,0.400425936,0.308021272,-0.3615494978479197,0.3615483554847798,0.0941576020081705,0.02371632512088418,-0.02336247588320107,20,108.0,1072.0,1082.0,1043.0,1084.0,1,Mordialloc - Parkdale,VIC,99.4
21358.0,1.5,-156.0,463.0,3522.2,936.0,888.0,0.601256956,0.70097316,-0.051227321237993596,0.1703011983158804,0.037418058280300495,0.004075394803871625,-0.014633634336278623,20,15.0,1098.0,1137.0,1042.0,1159.0,1,Malvern - Glen Iris,VIC,97.7
23181.0,2.4,-148.0,733.0,3137.2,244.0,588.0,0.20775144,0.47785997999999996,1.4040816326530612,0.22114197530864196,0.08550916822899995,0.027662337662337663,-0.015092246452162315,20,36.0,1088.0,1128.0,1046.0,1141.0,0,Malvern East,VIC,24.5
10026.0,2.1,-96.0,256.0,2512.9,128.0,76.0,0.05550525600000001,0.028435979999999996,-0.40310077519379844,0.1518389382521651,0.018194472062040168,-0.012725344644750796,-0.021822580675770878,18,2.0,1024.0,1017.0,1013.0,1016.0,0,Bundoora - East,VIC,1.5
20979.0,1.7,85.0,221.0,2113.2,412.0,184.0,0.159008428,0.08291260399999999,-0.5520581113801453,-0.0009831460674157304,0.009365687526607066,-0.0064254784187735715,-0.011108322182077104,15,11.0,1070.0,1061.0,1053.0,1062.0,0,Greensborough,VIC,5.8
16600.0,1.9,-36.0,338.0,2654.7,572.0,292.0,0.293337772,0.186438416,-0.4886561954624782,0.3209433078244573,0.12413609782030835,0.02527425904600279,-0.03679378986415138,19,32.0,1075.0,1089.0,1028.0,1112.0,1,Heidelberg - Rosanna,VIC,93.1
15846.0,5.4,363.0,322.0,2496.3,1682.0,1554.0,0.5922710280000001,0.609199808,-0.07605466428995841,0.2558454251560033,0.15534652095725549,0.07455773560630428,-0.003115524872323458,18,503.130000000001,962.0,991.0,919.0,1049.0,1,Heidelberg West,VIC,99.9
12928.0,1.7,-41.0,247.0,2604.3,528.0,644.0,0.277253148,0.451523388,0.21928166351606806,0.2532875929102344,0.12074989348103962,0.022229131043059226,-0.03814581569746059,20,33.0,1085.0,1115.0,1040.0,1136.0,1,Ivanhoe,VIC,97.2
7979.0,1.5,2.0,105.0,1893.9,220.0,88.0,0.237109032,0.14961413999999998,-0.5972850678733032,0.057986156458142875,0.002599009900990099,-0.005524183648416401,-0.0068236885989114504,19,25.0,1118.0,1147.0,1104.0,1146.0,0,Ivanhoe East - Eaglemont,VIC,3.8
16850.0,0.6,-118.0,148.0,1409.8,216.0,260.0,0.129625672,0.160130528,0.20276497695852536,0.07827303363642144,0.0403680981595092,-5.896574090453446e-05,-0.020243014820659135,16,22.0,1080.0,1073.0,1061.0,1078.0,0,Montmorency - Briar Hill,VIC,19.6
19040.0,-0.2,-346.0,286.0,1856.7,132.0,132.0,0.083952692,0.08149548399999999,0.0,0.040446609380986265,0.006725626224646507,-0.012210963886723825,-0.015573776999047079,14,32.0,1066.0,1068.0,1042.0,1081.0,0,Viewbank - Yallambie,VIC,5.1
9359.0,1.7,-11.0,93.0,2514.2,176.0,74.0,0.089070416,0.032893004,-0.576271186440678,0.005280388636603654,0.0112610219908637,0.001367557332211235,-0.004262953663220615,13,9.0,1046.0,1035.0,1019.0,1041.0,0,Watsonia,VIC,0.7
11706.0,6.9,-9.0,802.0,1388.3,756.0,524.0,0.37801699600000005,0.226775316,-0.30647291941875826,1.055710764174199,0.08613354172093426,0.060713982871194776,0.017647212010727643,18,6.0,1012.0,1033.0,982.0,1058.0,0,Kingsbury,VIC,88.4
22015.0,2.6,-168.0,665.0,2917.2,1476.0,3452.0,0.5492785139999999,1.5686477134800014,1.3378469871360867,0.3523040095751047,0.12266494435612083,0.04547978162302212,-0.015852690555038296,20,503.130000000001,1004.0,1031.0,946.0,1072.0,1,Preston - East,VIC,98.7
13151.0,2.4,-40.0,317.0,3775.3,296.0,248.0,0.103836112,0.118326228,-0.16161616161616163,0.20870345446388516,0.08392339877695526,0.017370289253077563,-0.024591410135400067,18,24.0,1034.0,1056.0,983.0,1082.0,1,Preston - West,VIC,13.4
15464.0,3.3,-56.0,475.0,3336.7,482.0,728.0,0.166183014,0.234814888,0.5093167701863354,0.27754677754677753,0.10193806469411684,0.024889345050997498,-0.026079687296060923,19,64.0,974.0,983.0,939.0,1014.0,1,Reservoir - North East,VIC,99.3
9810.0,0.2,-137.0,155.0,2171.0,104.0,124.0,0.059670047999999996,0.054545744,0.19047619047619047,-0.08977325312355391,-0.05432692307692308,-0.05577956989247312,-0.028616108354011578,8,8.0,964.0,965.0,988.0,960.0,0,Reservoir - North West,VIC,1.6
13429.0,3.3,68.0,382.0,3320.7,1080.0,988.0,0.335133822,0.392859744,-0.0851063829787234,0.1984798756261876,0.08507976227713482,0.02983523823660383,-0.012704642901963579,19,51.0,958.0,978.0,917.0,1016.0,1,Reservoir - South East,VIC,98.0
14730.0,2.9,-143.0,470.0,2695.4,332.0,570.0,0.127024096,0.23240597200000002,0.7147147147147147,0.2474905380944545,0.06191343325395714,0.014384157355991169,-0.0165725592709874,19,57.0,1003.0,1017.0,953.0,1052.0,1,Reservoir - South West,VIC,95.7
23508.0,0.2,-246.0,222.0,1208.6,220.0,208.0,0.14022688,0.139401092,-0.05429864253393665,-0.02985996705107084,-0.009711595055915245,-0.02471844981782047,-0.01986265228986285,10,29.0,1098.0,1099.0,1105.0,1096.0,0,Eltham,VIC,6.7
3528.0,0.3,-21.0,17.0,238.5,0.0,8.0,0.0,0.005583,8.0,-0.047862328582952404,-0.019656699889258028,-0.023172413793103447,-0.013344063848474433,7,3.0,1068.0,1048.0,1077.0,1050.0,0,Hurstbridge,VIC,0.1
4352.0,1.1,9.0,3.0,13.8,54.0,24.0,0.022379058000000004,0.013642723999999998,-0.5454545454545454,0.19630233822729745,0.14078299196266528,0.05922002888781897,-0.011171467093513666,20,1.0,1039.0,1002.0,1070.0,992.0,0,Kinglake,VIC,0.1
5128.0,0.5,-32.0,35.0,17.6,40.0,28.0,0.025288379999999996,0.012003580000000002,-0.2926829268292683,0.009796238244514107,-0.027730616864742503,-0.03156708004509583,-0.017701771612724577,12,6.0,1086.0,1076.0,1111.0,1064.0,0,Panton Hill - St Andrews,VIC,0.0
9570.0,0.4,-33.0,69.0,330.0,120.0,72.0,0.113546196,0.070362836,-0.39669421487603307,0.23394966615305599,-0.005896348401779249,-0.02634245187436677,-0.023394277673477144,19,8.0,1097.0,1090.0,1124.0,1055.0,0,Plenty - Yarrambat,VIC,0.8
6979.0,0.8,-50.0,60.0,141.3,28.0,32.0,0.019005988,0.022140523999999998,0.13793103448275862,0.01121172919361794,0.016324761629586824,0.004712939160239932,-0.00344944165455348,10,1.0,1107.0,1116.0,1142.0,1100.0,0,Research - North Warrandyte,VIC,0.2
14546.0,1.8,68.0,78.0,551.8,248.0,284.0,0.13335832400000003,0.164415364,0.14457831325301204,0.17473416917949533,0.04614514875273832,0.021035933512656046,-0.002036640863713114,18,17.0,1084.0,1069.0,1104.0,1046.0,0,Wattle Glen - Diamond Creek,VIC,10.2
7776.0,2.9,-104.0,300.0,1697.8,8.0,12.0,0.007758096000000001,0.0146,0.4444444444444444,2.4899738448125546,0.1330314180583074,0.01637679319537895,-0.05013891583377475,19,2.0,1027.0,1033.0,1017.0,1038.0,0,Bundoora - North,VIC,1.1
6540.0,3.1,-86.0,256.0,2633.5,140.0,24.0,0.058109268,0.01351356,-0.8226950354609929,-0.029784172661870504,0.045264300108510305,0.04074702886247878,0.018114878808223628,8,18.0,983.0,982.0,962.0,992.0,0,Bundoora - West,VIC,0.3
17449.0,1.5,-89.0,277.0,2176.2,80.0,48.0,0.040175911999999994,0.031156440000000004,-0.3950617283950617,-0.05213853648091644,-0.0536582758804981,-0.041673431834172214,-0.014844293893923163,11,8.0,1011.0,993.0,1019.0,982.0,0,Mill Park - North,VIC,0.8
11289.0,0.3,-208.0,194.0,2296.6,64.0,948.0,0.031613760000000005,0.308538852,10.0,-0.17235582194284044,-0.09712144167131807,-0.06017596281540505,-0.011615241979746012,4,7.0,989.0,974.0,996.0,977.0,0,Mill Park - South,VIC,5.5
20199.0,1.7,-275.0,515.0,1398.6,400.0,392.0,0.127163736,0.151899788,-0.0199501246882793,-0.08905841131857897,-0.04171137964820604,-0.038796330962186446,-0.017940641138083427,10,38.0,885.0,900.0,935.0,914.0,1,Thomastown,VIC,85.7
26042.620000000003,8.1,1110.7200000000012,125.0,56.0,3817.4400000000023,3588.0,1.398989532,1.229398444,-0.18040648549897237,2.5892383478590375,0.9122476446837147,0.4143646408839779,-0.041759181457879435,22,368.0,1017.0,986.0,1065.0,955.0,1,Wallan,VIC,99.8
14016.0,12.21800000000003,1110.7200000000012,77.0,53.1,3770.0,3739.0800000000017,1.19978761,1.557687872,0.1957040572792363,1.7346938775510203,0.964223602484472,0.6755324785419095,0.1251194792093158,22,503.130000000001,1031.0,999.0,1060.0,975.0,1,Whittlesea,VIC,99.8
13355.0,1.0,-145.0,273.0,1736.6,92.0,12.0,0.028198664000000005,0.006011211999999999,-0.8602150537634409,0.37347312703583063,0.01657500188352294,-0.03130160097638021,-0.03958910191814168,18,24.0,961.0,945.0,994.0,943.0,0,Epping - East,VIC,0.9
8302.0,1.3,-121.0,240.0,530.1,72.0,32.0,0.029526724,0.0112153,-0.547945205479452,-0.016711464298235362,-0.01682636129936901,-0.04026462872134139,-0.031851448071656886,10,3.0,927.0,920.0,952.0,928.0,0,Epping - South,VIC,0.1
12698.0,1.6,-237.0,286.0,1754.0,116.0,272.0,0.036796511999999997,0.089876604,1.3333333333333333,18.673780487804876,0.3800256629597947,0.02436701325502024,-0.1656458182248771,17,1.0,991.0,988.0,1015.0,1000.0,0,Epping (Vic.) - West,VIC,8.2
12877.0,1.5,-91.0,166.0,953.4,472.0,208.0,0.161913428,0.080426568,-0.5581395348837209,20.0,0.10406284314553595,0.004611482591653216,-0.047419938981114754,19,28.0,1051.0,1032.0,1079.0,1008.0,1,South Morang - North,VIC,82.5
12589.0,2.4,55.0,200.0,1664.3,804.0,1136.0,0.246002112,0.342146824,0.4124223602484472,1.6764950166112957,0.04330230675839741,0.006088042460193568,-0.015563110919005137,20,2.0,1021.0,997.0,1032.0,983.0,1,South Morang - South,VIC,91.5
26042.620000000003,9.2,1110.7200000000012,422.0,623.1,3600.0,3739.0800000000017,1.281369612,1.5686477134800014,0.7975562343793391,20.0,5.520194174757282,0.9398613518197574,-1.8202357355588834,20,503.130000000001,1002.0,1002.0,1051.0,1012.0,1,Wollert,VIC,99.8
17107.0,0.7,-184.0,159.0,1825.5,84.0,164.0,0.036438072,0.058355123999999994,0.9411764705882353,20.0,0.41095553917956273,0.0725756255446284,-0.13290214404515296,22,9.0,1051.0,1027.0,1080.0,1007.0,0,Doreen - North,VIC,3.5
11489.0,2.8,64.0,82.0,2351.5,212.0,148.0,0.08110026399999999,0.05676959200000001,-0.3004694835680751,20.0,1.056232590529248,0.26051227321237996,-0.26760402205224404,22,12.0,1045.0,1022.0,1064.0,1018.0,0,Doreen - South,VIC,11.7
9965.0,2.3,-93.0,283.0,3067.8,344.0,204.0,0.13307667199999998,0.073369452,-0.4057971014492754,-0.04870311625303228,-0.021591018136455236,-0.037386706948640484,-0.026591197880412865,13,12.0,884.0,896.0,926.0,913.0,0,Lalor - East,VIC,1.3
13819.0,0.8,-200.0,256.0,1594.8,164.0,32.0,0.068629784,0.027284588,-0.8,0.3027299925205684,0.1427868449110145,0.0065010112684195315,-0.06489241118708772,17,58.0,919.0,935.0,988.0,944.0,0,Lalor - West,VIC,4.3
11773.0,2.3,-14.0,152.0,792.2,16.0,272.0,0.005996108,0.066263796,10.0,16.524017467248907,0.8595922150139017,0.08342332613390929,-0.34637278137304156,21,9.0,1019.0,1003.0,1034.0,1003.0,0,Mernda - North,VIC,13.9
13022.0,3.9,114.0,205.0,1567.9,424.0,748.0,0.165774772,0.256892356,0.7623529411764706,20.0,1.2200886262924668,0.23062227074235808,-0.37942204240387534,19,57.0,1034.0,1016.0,1061.0,1011.0,1,Mernda - South,VIC,98.2
8463.0,2.2,50.0,99.0,2324.8,480.0,392.0,0.19995262400000002,0.178481624,-0.18295218295218296,0.235781651900543,0.14969423025791012,0.030628053867238707,-0.044219061261716354,17,58.0,1026.0,1018.0,994.0,1014.0,1,Airport West,VIC,82.9
14.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,14.0,10.0,0.6666666666666666,-2.424852180209458,5,0.0,0.0,0.0,0.0,0.0,0,Essendon Airport,VIC,0.1
8562.0,1.6,46.0,56.0,496.9,136.0,164.0,0.07772947599999999,0.11893182,0.20437956204379562,-0.06850781417255405,-0.011922334506642443,-0.028143846325664506,-0.022182679072343284,8,17.0,1052.0,1035.0,1058.0,1008.0,0,Keilor,VIC,2.1
7796.0,1.7,-32.0,106.0,2827.6,428.0,524.0,0.22219754800000002,0.26551868000000006,0.22377622377622378,0.34247967479674796,0.14919530230535016,0.04358130348913759,-0.03101634766353749,21,53.0,1067.0,1073.0,1042.0,1064.0,0,Niddrie - Essendon West,VIC,84.4
10323.0,1.3,-2.0,112.0,2523.2,376.0,468.0,0.262638724,0.297394908,0.2440318302387268,0.18316551646113813,0.09176323207015347,0.014158262218774243,-0.031723353816302494,18,26.0,1089.0,1100.0,1081.0,1088.0,1,Strathmore,VIC,89.8
12571.0,2.0,130.0,190.0,2370.6,708.0,508.0,0.354304184,0.2649339,-0.2820874471086037,0.08348119983100971,0.08156207827260459,0.015361469633383482,-0.025419569502918814,15,40.0,1008.0,1012.0,1016.0,1003.0,0,Avondale Heights,VIC,76.8
15312.0,1.2,12.0,148.0,2826.5,804.0,644.0,0.40634843200000004,0.365798968,-0.19875776397515527,0.10180577278544006,0.0618705035971223,0.001421555957611786,-0.029513695840949365,16,57.0,1036.0,1031.0,1037.0,1018.0,1,Keilor East,VIC,98.3
14903.0,3.6,369.0,92.0,73.1,1144.0,896.0,0.527191572,0.45154524,-0.2165938864628821,0.7043948763250883,0.24425634824667472,0.0929754992210735,-0.029152674902263864,22,95.0,1079.0,1068.0,1099.0,1049.0,1,Gisborne,VIC,99.7
3589.0,1.6,33.0,18.0,49.9,16.0,0.0,0.015582212,0.0,-0.9411764705882353,0.03667898777367074,0.0586527293844367,0.029361942405420668,3.557771320231856e-05,13,2.0,1103.0,1108.0,1115.0,1110.0,0,Macedon,VIC,0.1
4560.0,-0.3,-50.0,30.0,54.6,120.0,96.0,0.054582,0.059540856,-0.19834710743801653,0.3099078341013825,0.11826899434472585,0.04768486523842433,-0.011449631933938595,21,5.0,1075.0,1048.0,1091.0,1020.0,0,Riddells Creek,VIC,0.4
11265.0,2.0,84.0,52.0,18.4,204.0,192.0,0.10113845999999999,0.087720204,-0.05853658536585366,0.5472663614328037,0.24229646448264677,0.10768340884989877,-0.013464823391424616,22,30.0,1047.0,1016.0,1072.0,991.0,0,Romsey,VIC,2.9
8826.0,1.2,-90.0,185.0,1831.7,56.0,116.0,0.020761260000000004,0.060067475999999995,1.0526315789473684,0.395160031225605,0.1954515050167224,0.02771707878090857,-0.07000867372745263,18,10.0,1017.0,1041.0,981.0,1080.0,0,Coburg North,VIC,2.1
14707.0,1.7,-328.0,460.0,2942.1,620.0,256.0,0.22719864799999998,0.091734496,-0.5861513687600645,0.21653927467880957,0.0781148663255747,0.002882423917415203,-0.03617500924537215,18,46.0,936.0,952.0,937.0,984.0,0,Fawkner,VIC,10.7
